word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
slash,slash,NOUN,명사,,a wound made by cutting,,he put a bandage over the cut,"That was what President Lee Jae Myung called for on Tuesday at the Cabinet-slash-emergency economic meeting, as he assessed that the current conditions constitute an emergency that requires expansionary fiscal policy.",B2,5.3497,False,cut|cut down|diagonal|gash|separatrix|slice|solidus|stroke|virgule
daytime,daytime,ADJ,형용사,,the time after sunrise and before sunset while it is light outside,,the dawn turned night into day,"Seoul’s daytime high will climb up to 29 degrees Celsius on Thursday, and temperatures could reach up to 30 degrees over the weekend.",B2,5.3401,False,day|daylight
irresponsible,irresponsible,ADJ,형용사,/ɪrəˈspɑnsɪbəl/,showing lack of care for consequences,,behaved like an irresponsible idiot,"He said critics calling for government belt-tightening were ""irresponsible"" and were turning a blind eye to people's hardships.",B2,5.3298,False,
stranded,strand,VERB,동사,/stɹænd/,a pattern forming a unity within a larger structural whole,,he tried to pick up the strands of his former life,"1.
Debris recovered from the attack on the Korean vessel, HMM Namu, will soon be brought to Seoul for forensic analysis,… as concern deepens over the safety of Korean ships stranded near the Strait of Hormuz.",B2,5.3197,False,chain|fibril|filament|string
emphasized,emphasize,VERB,동사,/ˈɛm.fə.saɪz/,"to stress, single out as important",,Dr. Jones emphasizes exercise in addition to a change in diet,"Presenters at the forum emphasized shifting the focus from simply bringing in workers to supporting their entire lifecycle, including recruitment, training, and long-term settlement.",B2,5.3098,False,accent|accentuate|emphasise|punctuate|stress|underline|underscore
forensic,forensic,ADJ,형용사,/fəˈɹɛn.sɪk/,"of, relating to, or used in public debate or argument",,,"1.
Debris recovered from the attack on the Korean vessel, HMM Namu, will soon be brought to Seoul for forensic analysis,… as concern deepens over the safety of Korean ships stranded near the Strait of Hormuz.",B2,5.2503,False,
migrant,migrant,ADJ,형용사,/ˈmaɪɡɹənt/,traveler who moves from one region or country to another,,,"To better address industry needs and protect the rights of migrant workers, the Ministry of Employment and Labor held a forum on Tuesday.",B2,5.2503,False,migrator|migratory
fundamentally,fundamentally,ADV,부사,,in essence; at bottom or by one's (or its) very nature,,He is basically dishonest,"Korea is looking to fundamentally improve how it manages its foreign workforce, which has now reached 1-point-1 million people.",B2,5.2299,False,basically|essentially
Presenters,presenter,NOUN,명사,/pɹɪˈzɛntə(ɹ)/,someone who presents a message of some sort (as a petition or an address or a check or a memorial etc.),,,"Presenters at the forum emphasized shifting the focus from simply bringing in workers to supporting their entire lifecycle, including recruitment, training, and long-term settlement.",B2,5.2299,False,bestower|conferrer|donor|giver|sponsor
prop,prop,VERB,동사,/pɹɒp/,a support placed beneath or against something to keep it from shaking or falling,,They stuck a block of wood under it as a prop.,"4.
Making more investments to prop up economic growth.",B2,5.2299,False,airplane propeller|airscrew|prop up|property|shore|shore up
cautious,cautious,ADJ,형용사,,people who are fearful and cautious,,whitewater rafting is not for the timid,"So, please be cautious of wildfire risks.",B2,5.2097,False,conservative|timid
distributed,distribute,VERB,동사,/dɨˈstɹɪbjuːt/,"administer or bestow, as in small portions",,administer critical remarks to everyone present,"As he noted the economic impact of the consumption vouchers distributed last year,... the president urged officials to ensure that active fiscal policy is reflected in the growth strategy plan for the latter half of the year as well as next year's budget planning.",B2,5.2097,False,administer|allot|circulate|deal|deal out|dish out|dispense|dole out|give out|hand out|lot|mete out|parcel out|pass around|pass on
trillion,trillion,NUM,,/ˈtɹɪljən/,a very large indefinite number (usually hyperbole),,there were millions of flies,"Currently, Japan is the largest foreign holder of U.S. government debt, with holdings exceeding 1-point-2 trillion dollars.",B2,5.2097,False,1000000000000|billion|gazillion|jillion|million|one million million|one million million million|zillion
constitute,constitute,VERB,동사,/ˈkɒnstɪtjuːt/,form or compose,,This money is my only income,"That was what President Lee Jae Myung called for on Tuesday at the Cabinet-slash-emergency economic meeting, as he assessed that the current conditions constitute an emergency that requires expansionary fiscal policy.",B2,5.15,False,appoint|be|comprise|establish|form|found|institute|make|make up|name|nominate|plant|represent
