word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
unveiled,unveil,VERB,동사,,remove the veil from,,Women must not unveil themselves in public in Islamic societies,"5.
BTS has unveiled a trailer for the upcoming concert special 
""BTS THE COMEBACK LIVE"" on Netflix, heightening anticipation 
for the group’s long-awaited return.",B2,5.8013,False,bring out|reveal|uncover
instructed,instruct,VERB,동사,/ˌɪnˈstɹʌkt/,impart skills or knowledge to,,I taught them French,"He instructed officials to closely monitor the situation and prepare contingency plans for possible emergency evacuations, 
including the use of military aircraft and chartered flights if necessary.",B2,5.6904,False,apprise|apprize|learn|teach
escalating,escalate,VERB,동사,/ˈɛs.kə.leɪt/,increase in extent or intensity,,The Allies escalated the bombing,"The Ministry of Foreign Affairs Thursday imposed a travel ban on all of Iran amid rising security concerns linked to the escalating conflict 
in the Middle East.",B2,5.6498,False,intensify|step up
surpassed,surpass,VERB,동사,/sɚˈpæs/,distinguish oneself,,She excelled in math,"His remarks came specifically after the national average price of gasoline surpassed 1,800 won for the first time in about 
three years and seven months.",B2,5.6308,False,exceed|excel|go by|go past|outdo|outgo|outmatch|outperform|outstrip|pass|pass by|stand out|surmount|transcend|travel by
livelihoods,livelihood,NOUN,명사,/ˈlaɪvlɪhʊd/,the financial means whereby one lives,,each child was expected to pay for their keep,"He placed particular emphasis on energy supplies such as crude oil and gas, noting that disruptions would have direct repercussions across related industries and people's livelihoods.",B2,5.58,False,bread and butter|keep|living|support|sustenance
contingency,contingency,NOUN,명사,/kənˈtɪndʒənsi/,a possible event or occurrence or result,,,"He instructed officials to closely monitor the situation and prepare contingency plans for possible emergency evacuations, 
including the use of military aircraft and chartered flights if necessary.",B2,5.5607,True,contingence|eventuality
liter,liter,NOUN,명사,/ˈliː.tə/,"a metric unit of capacity, formerly defined as the volume of one kilogram of pure water under standard conditions; now equal to 1,000 cubic centimeters (or approximately 1.75 pints)",,You should be able to fill four cups with one litre of water.,"The national average price for regular gasoline rose 2.5 percent 
on Thursday from the previous day to 1,821 won per liter, 
while automotive diesel jumped 4.76 percent to 1,811 won per liter.",B2,5.5406,False,cubic decimeter|cubic decimetre|l|litre
stabilizing,stabilize,VERB,동사,,make stable and keep from fluctuating or put into an equilibrium,,The drug stabilized her blood pressure,"President Lee says if handled properly, the situation could rather 
serve as a chance to strengthen the economy, 
from stabilizing overheated financial markets to accelerating the country's transition away from crude oil toward renewable energy.",B2,5.5406,False,brace|stabilise|steady
flashbacks,flashback,NOUN,명사,,a transition (in literary or theatrical works or films) to an earlier event or scene that interrupts the normal chronological development of the story,,,"The clip features flashbacks of past concerts and the cheers of fans 
known as ARMY, as the members share how much they have missed performing together on stage.",B2,5.5302,False,flashback
evacuate,evacuate,VERB,동사,/ɪˈvæk.ju.eɪt/,move out of an unsafe location into safety,,"After the earthquake, residents were evacuated","The ministry warned that Korean nationals who visit or stay in Iran without authorization may face punishment under relevant laws, 
advising those planning to travel to the region to cancel their trips 
and urging those currently there to evacuate.",B2,5.4698,False,empty|void
readiness,readiness,NOUN,명사,,the state of having been made ready or prepared for use or action (especially military action),,putting them in readiness,"The ministry said the country will raise its readiness 
against a potential prolonging of the Middle East conflict.",B2,5.4101,False,eagerness|facility|forwardness|preparation|preparedness|set|zeal
awaited,await,VERB,동사,,look forward to the probable occurrence of,,We were expecting a visit from our relatives,"5.
BTS has unveiled a trailer for the upcoming concert special 
""BTS THE COMEBACK LIVE"" on Netflix, heightening anticipation 
for the group’s long-awaited return.",B2,5.3696,False,expect|look|wait
accelerating,accelerate,VERB,동사,/æk.ˈsɛl.ə.ˌɹeɪt/,move faster,,The car accelerated,"President Lee says if handled properly, the situation could rather 
serve as a chance to strengthen the economy, 
from stabilizing overheated financial markets to accelerating the country's transition away from crude oil toward renewable energy.",B2,5.3401,False,quicken|speed|speed up
remarks,remark,NOUN,명사,/ɹɪˈmɑːk/,a statement that expresses a personal opinion or belief or adds information,,from time to time she contributed a personal comment on his account,"His remarks came specifically after the national average price of gasoline surpassed 1,800 won for the first time in about 
three years and seven months.",B2,5.3401,False,comment|input|mention|note|notice|observe|point out
emphasized,emphasize,VERB,동사,/ˈɛm.fə.saɪz/,"to stress, single out as important",,Dr. Jones emphasizes exercise in addition to a change in diet,"At the same cabinet meeting, 
President Lee Jae Myung also emphasized protecting the economy.",B2,5.3098,False,accent|accentuate|emphasise|punctuate|stress|underline|underscore
fallout,fallout,NOUN,명사,/ˈfɔːlaʊt/,the radioactive particles that settle to the ground after a nuclear explosion,,,"The President also urged vigilance over potential economic fallout 
from the closure of the Strait of Hormuz, through which about a fifth of the world's oil is shipped.",B2,5.3098,False,radioactive dust|side effect
disruptions,disruption,NOUN,명사,/dɪsˈɹʌpʃən/,an act of delaying or interrupting the continuity,,it was presented without commercial breaks,"He placed particular emphasis on energy supplies such as crude oil and gas, noting that disruptions would have direct repercussions across related industries and people's livelihoods.",B2,5.2899,False,break|commotion|dislocation|disturbance|flutter|gap|hoo-ha|hoo-hah|hurly burly|interruption|kerfuffle|perturbation|to-do
anticipation,anticipation,NOUN,명사,,an expectation,,,"5.
BTS has unveiled a trailer for the upcoming concert special 
""BTS THE COMEBACK LIVE"" on Netflix, heightening anticipation 
for the group’s long-awaited return.",B2,5.2596,False,expectancy|expectation|prediction|prevision
