word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
ceasefire,ceasefire,NOUN,명사,,,,,"Washington and Tel Aviv, however, maintain that the ceasefire agreement does not cover Lebanon, where Israel says it is targeting Hezbollah.",B2,5.6799,True,
elevated,elevate,VERB,동사,,give a promotion to or assign to a higher position,,John was kicked upstairs when a replacement was hired,"""

The ceremony also honored those who elevated Korea's global standing, including K-pop sensation BTS, who received a special merit award.",B2,5.6198,False,advance|bring up|get up|kick upstairs|lift|promote|raise|upgrade
mountainous,mountainous,ADJ,형용사,,having hills and crags,,hilly terrain,The heaviest rain will be in the south of the country — with more than 250 millimeters in the mountainous areas of Jeju Island and over 120 millimeters along the south coast.,B2,5.6198,False,cragged|craggy|hilly
evade,evade,VERB,동사,/ɪˈveɪd/,"avoid or try to avoid fulfilling, answering, or performing (duties, questions, or issues)",,He dodged the issue,"""
This is an enhancement to the KN-23 family of short-range ballistic missiles,... which resemble Russia’s Iskander missiles in their design for low-altitude, maneuverable flight to evade missile defense systems.",B2,5.6108,False,bilk|circumvent|dodge|duck|elude|fudge|hedge|parry|put off|sidestep|skirt
ballistic,ballistic,ADJ,형용사,/bəˈlɪs.tɪk/,relating to or characteristic of the motion of objects moving under their own momentum and the force of gravity,,ballistic missile,KCNA said the Hwasong-11Ka... was a cluster-munition warhead system mounted on the nuclear-capable Hwasong-11 ballistic missiles.,B2,5.52,True,
revise,revise,VERB,동사,/ɹɪˈvaɪ̯z/,the act of rewriting something,,,The Blue House says the government will move to revise and develop related policies based on the ideas discussed at Thursday's meeting.,B2,5.52,False,rescript|retool|revisal|revision
electromagnetic,electromagnetic,ADJ,형용사,,pertaining to or exhibiting magnetism produced by electric charge in motion,,electromagnetic energy,"This is according to the Korean Central News Agency, State’s media on Thursday, which said the tests lasted three days and included demonstrations of anti-aircraft weapons, purported electromagnetic weapons systems and carbon-fiber bombs.",B2,5.4202,False,
reflective,reflective,ADJ,형용사,,deeply or seriously thoughtful,,"Byron lives on not only in his poetry, but also in his creation of the 'Byronic hero' - the persona of a brooding melancholy young man","Defining the 'Trump Doctrine' as reflective of what average Americans desire,... not an isolationist foreign policy,...",B2,5.4202,False,brooding|broody|contemplative|meditative|musing|pensive|pondering|ruminative
overhaul,overhaul,VERB,동사,/ˈoʊvɚˌhɑl/,periodic maintenance on a car or machine,,it was time for an overhaul on the tractor,Lee has again called for turning the challenge posed by the war in the Middle East into a chance to overhaul South Korea's economic structure.,B2,5.4101,False,inspection and repair|modernise|modernize|overtake|pass|redevelopment|renovation|service
strait,strait,NOUN,명사,,a narrow channel of the sea joining two larger bodies of water,,,Iran's Revolutionary Guards suggested near Larak Island and a statement released Thursday shared instructions for an alternative entry and exit route through the strait.,B2,5.4001,False,pass|sound|straits
enhancement,enhancement,NOUN,명사,,an improvement that makes something more agreeable,,"The original product, with its simplistic design, has undergone many enhancements over the years.","""
This is an enhancement to the KN-23 family of short-range ballistic missiles,... which resemble Russia’s Iskander missiles in their design for low-altitude, maneuverable flight to evade missile defense systems.",B2,5.3696,False,sweetening
restraint,restraint,NOUN,명사,/ɹɪˈstɹeɪnt/,the act of controlling by restraining someone or something,,the unlawful restraint of trade,Fleitz says there are positive signs that Pyongyang may be showing restraint.,B2,5.3595,False,chasteness|constraint|control|simpleness|simplicity
dependence,dependence,NOUN,명사,/dɪˈpɛndəns/,the state of relying on or being controlled by someone or something else,,He had a deep dependence on her for guidance.,Lee and council members focused on what they see as two urgent tasks: securing energy supplies in the short term and reducing South Korea's long-term dependence on fossil fuels and on Middle Eastern energy routes.,B2,5.3401,False,addiction|dependance|dependency|habituation
remarks,remark,NOUN,명사,/ɹɪˈmɑːk/,a statement that expresses a personal opinion or belief or adds information,,from time to time she contributed a personal comment on his account,President Lee Jae Myung made the remarks while chairing his first National Economic Advisory Council meeting at the Blue House on Thursday.,B2,5.3401,False,comment|input|mention|note|notice|observe|point out
citing,cite,VERB,동사,,a short note recognizing a source of information or of a quoted passage,,the student's essay failed to list several important citations,"Iran has announced alternative routes for ships travelling through the Strait of Hormuz, citing the risk of sea mines in the main zone of the vital waterway.",B2,5.3298,False,acknowledgment|advert|bring up|citation|credit|mention|name|quotation|quote|refer|reference
emphasizing,emphasize,VERB,동사,,"to stress, single out as important",,Dr. Jones emphasizes exercise in addition to a change in diet,"A highlight of the ceremony was a congratulatory message from President Lee Jae Myung, emphasizing Arirang’s role as a ""public diplomacy platform.",B2,5.3098,False,accent|accentuate|emphasise|punctuate|stress|underline|underscore
