word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
cloudy,cloudy,ADJ,형용사,,lacking definite form or limits; - H.T.Moore,,gropes among cloudy issues toward a feeble conclusion,"Moving to the weather forecast,
Tomorrow, we'll continue to see cloudy skies.",B2,5.4498,False,mirky|muddy|murky|nebulose|nebulous|turbid
summon,summon,VERB,동사,/ˈsʌmən/,"call in an official matter, such as to attend court",,,"Park said Seoul would summon the Iranian ambassador, convey a strong protest, and demand an apology along with responsible measures to prevent a recurrence.",B2,5.4498,False,cite|come up|marshal|mobilise|mobilize|muster|muster up|rally|summons
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"#2
South Korea's benchmark KOSPI surged nearly 5 percent at market open on Wednesday, on the back of a sharp, tech-driven market rally, 
and went to a record high of 8-thousand 4-hundred-50.",B2,5.4001,True,bench mark
symposium,symposium,NOUN,명사,,a meeting or conference for the public discussion of some topic especially one in which the participants form an audience and make presentations,,,"#5
Scientists and heritage experts from around the world gathered in Busan for an international symposium on Wednesday on the future of geoheritage conservation.",B2,5.3904,False,
unidentified,unidentified,ADJ,형용사,,not yet identified,,an unidentified species,"The Korean vessel was anchored near UAE waters inside the Strait of Hormuz on May 4th, when it was struck twice by unidentified aerial objects.",B2,5.3904,False,nameless|unknown|unnamed
daytime,daytime,ADJ,형용사,,the time after sunrise and before sunset while it is light outside,,the dawn turned night into day,"With thick cloud cover, daytime temperatures will stay near seasonal norms, keeping conditions relatively mild.",B2,5.3401,False,day|daylight
suspending,suspend,VERB,동사,,hang freely,,The secret police suspended their victims from the ceiling and beat them,"According to the KRX, a buy-side sidecar was activated 
at approximately 9:06 AM, suspending KOSPI futures buy orders for five minutes.",B2,5.3197,False,debar|freeze|set aside
coating,coating,NOUN,명사,/ˈkəʊtɪŋ/,a thin layer covering something,,a second coat of paint,"Officials added that unexploded high-explosive material was identified, while the fuselage debris was painted sky blue, matching the coating and color used on Iran’s Noor-series anti-ship missiles.",B2,5.2899,False,application|coat|covering|finish|finishing|surface
milestone,milestone,NOUN,명사,,stone post at side of a road to show distances,,,"The relentless rally in the memory-chip sector is gaining traction, 
propelling the market values of both Micron Technology and SK hynix past the 1 trillion dollar milestone for the first time.",B2,5.2899,False,milepost
volcanic,volcanic,ADJ,형용사,,relating to or produced by or consisting of volcanoes,,volcanic steam,"World Heritage Committee, the event focused on the launch of the “KGA Korea Declaration.""
KGA, or Key Geoheritage Areas, refers to internationally significant geological sites, including fossils, volcanic landscapes and rock formations.",B2,5.2899,False,
resembling,resemble,VERB,동사,/ɹɪˈzɛmb(ə)l/,appear like; be similar or bear a likeness to,,She resembles her mother very much,"The government says debris recovered from the vessel included components resembling an Iranian-made Toloue-4 turbojet engine, along with markings believed to be from an Iranian manufacturer.",B2,5.27,False,
briefing,briefing,NOUN,명사,/ˈbɹiːfɪŋ/,"detailed instructions, as for a military operation",,The U.S. president was briefed on the military coup and its implications on African stability.,"At a briefing Wednesday, First Vice Foreign Minister Park Yoon-joo unveiled the results of a government probe into the attack on the HMM Namu.",B2,5.2596,False,brief
activated,activate,VERB,동사,/ˈæktɪˌveɪt/,put in motion or move to act,,trigger a reaction,"According to the KRX, a buy-side sidecar was activated 
at approximately 9:06 AM, suspending KOSPI futures buy orders for five minutes.",B2,5.2403,False,actuate|aerate|set off|spark|spark off|touch off|trigger|trigger off|trip
newborns,newborn,NOUN,명사,,a baby from birth to four weeks,,,"#3
The number of newborns in the first quarter of this year reached its highest level in seven years, driven in part by a rise in marriages over the past two years and an increase in the population of women in their 30s.",B2,5.2197,False,neonate|new-sprung|newborn baby|newborn infant
traction,traction,NOUN,명사,,the friction between a body and the surface on which it moves (as between an automobile tire and the road),,,"The relentless rally in the memory-chip sector is gaining traction, 
propelling the market values of both Micron Technology and SK hynix past the 1 trillion dollar milestone for the first time.",B2,5.2197,False,adhesive friction|grip
trillion,trillion,NUM,,,a very large indefinite number (usually hyperbole),,there were millions of flies,"The relentless rally in the memory-chip sector is gaining traction, 
propelling the market values of both Micron Technology and SK hynix past the 1 trillion dollar milestone for the first time.",B2,5.2097,False,1000000000000|billion|gazillion|jillion|million|one million million|one million million million|zillion
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to the KRX, a buy-side sidecar was activated 
at approximately 9:06 AM, suspending KOSPI futures buy orders for five minutes.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
geological,geological,ADJ,형용사,,of or relating to or based on geology,,geological formations,"World Heritage Committee, the event focused on the launch of the “KGA Korea Declaration.""
KGA, or Key Geoheritage Areas, refers to internationally significant geological sites, including fossils, volcanic landscapes and rock formations.",B2,5.1798,False,geologic
