word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
attire,attire,NOUN,명사,/əˈtaɪə(ɹ)/,clothing of a distinctive style or for a particular occasion,,formal attire,The attire was meant to express national pride while returning Vietnam's warm hospitality with equal courtesy.,B2,5.51,False,deck out|deck up|dress|dress up|fancy up|fig out|fig up|garb|get up|gussy up|overdress|prink|rig out|tog out|tog up
semiconductor,semiconductor,NOUN,명사,,a substance as germanium or silicon whose electrical conductivity is intermediate between that of a metal and an insulator; its conductivity increases with temperature and in the presence of impurities,,,"The significant milestone, last seen in August 2000, came as semiconductor equipment, materials stock, and biotech shares led broad gains across the index.",B2,5.4698,False,semiconducting material|semiconductor device|semiconductor unit
benchmarks,benchmark,NOUN,명사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"While the government cited prior drops in international benchmarks to justify freezing the wholesale ceiling rather than lowering it, global markets remain highly volatile.",B2,5.4001,True,bench mark
cited,cite,VERB,동사,,a short note recognizing a source of information or of a quoted passage,,the student's essay failed to list several important citations,"While the government cited prior drops in international benchmarks to justify freezing the wholesale ceiling rather than lowering it, global markets remain highly volatile.",B2,5.3298,False,acknowledgment|advert|bring up|citation|credit|mention|name|quotation|quote|refer|reference
Brent,brent,NOUN,명사,,small dark geese that breed in the north and migrate southward,,,"Brent crude futures closed at 105.07 dollars per barrel, and U.S. West Texas Intermediate reached 95.85 dollars amid ongoing geopolitical escalations.",B2,5.3098,False,brant|brant goose|brent goose
milestone,milestone,NOUN,명사,,stone post at side of a road to show distances,,,"The significant milestone, last seen in August 2000, came as semiconductor equipment, materials stock, and biotech shares led broad gains across the index.",B2,5.2899,False,milepost
outdoors,outdoors,ADV,부사,,where the air is unconfined,,he wanted to get outdoors a little,The two couples toured the site before sharing tea outdoors while enjoying traditional Vietnamese performances.,B2,5.2899,False,alfresco|open|open air|out of doors|out-of-doors|outside
volatile,volatile,ADJ,형용사,,a volatile substance; a substance that changes readily from solid or liquid to a vapor,,it was heated to evaporate the volatiles,"While the government cited prior drops in international benchmarks to justify freezing the wholesale ceiling rather than lowering it, global markets remain highly volatile.",B2,5.2798,True,explosive|fickle
resembling,resemble,VERB,동사,/ɹɪˈzɛmb(ə)l/,appear like; be similar or bear a likeness to,,She resembles her mother very much,"Lee wore a red-and-blue striped tie, while Kim appeared in a white jacket and skirt, a combination resembling the colors of South Korea's national flag, the Taegeukgi.",B2,5.27,False,
briefing,briefing,NOUN,명사,/ˈbɹiːfɪŋ/,"detailed instructions, as for a military operation",,The U.S. president was briefed on the military coup and its implications on African stability.,"2.
National Security Adviser Wi Sung-lac has drawn a clear distinction... between the domestic investigation here into e-commerce giant Coupang... and the defense commitment shared by South Korea and the U.S.

At a briefing on Thursday in Hanoi...",B2,5.2596,False,brief
initiated,initiate,VERB,동사,,someone new to a field or activity,,He initiated a new program,"To combat these rising costs, the government on Friday initiated its fourth petroleum price ceiling.",B2,5.2596,False,beginner|enlightened|learned person|novice|originate|pioneer|pundit|savant|start|tiro|tyro
bypass,bypass,VERB,동사,,a highway that encircles an urban area so that traffic does not have to pass through the center,,,"Kang also said efforts are underway to diversify shipping routes, noting that nearly 24 million barrels from Saudi Arabia and 16 million from the UAE are set to arrive in May through routes that bypass the Strait of Hormuz.",B2,5.2403,False,beltway|electrical shunt|get around|go around|ring road|ringway|short-circuit|shunt
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to the Korea Exchange on Friday, the index closed trade at 1-thousand-2-hundred-3-point-8, up 2-point-5 percent from its session on Thursday.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
reliance,reliance,NOUN,명사,,certainty based on past experience,,he wrote the paper with considerable reliance on the work of other scientists,He added that Korea has reduced its reliance on Middle Eastern oil from 69 percent to 56... by bringing in additional supplies from the Americas and Africa.,B2,5.1898,False,trust
surge,surge,NOUN,명사,,a sudden forceful flow,,,"With international price fluctuations typically taking two to three weeks to reach local gas stations, the full impact of the recent crude surge has yet to be realized.",B2,5.1798,False,billow|heave|rush|soar|soar up|soar upwards|spate|upsurge|zoom
nationally,nationally,ADV,부사,,with regard to a nation taken as a whole,,a nationally uniform culture,"Gasoline is also up, averaging 2,006.45 won nationally and 2,043.94 won in the capital, Seoul.",B2,5.1599,False,across the country|across the nation|nationwide
gasoline,gasoline,NOUN,명사,,a volatile flammable mixture of hydrocarbons (hexane and heptane and octane etc.) derived from petroleum; used mainly as a fuel in internal-combustion engines,,,"This keeps wholesale supply prices frozen at 1,934 won for gasoline and 1,923 won for diesel.",B2,5.15,False,gas|gasolene|petrol
Vietnamese,vietnamese,ADJ,형용사,,a native or inhabitant of Vietnam,,,The two couples toured the site before sharing tea outdoors while enjoying traditional Vietnamese performances.,B2,5.15,False,Annamese|Annamite|Vietnamese
