word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
contentious,contentious,ADJ,형용사,,"inclined or showing an inclination to dispute or disagree, even to engage in law suits",,a style described as abrasive and contentious,"4.
South Korea’s National Assembly has entered a new phase of confrontation, as a plenary session gets underway with a filibuster 
already in progress over a set of contentious prosecution reform bills.",B2,5.6904,False,combative|disputatious|disputative|litigious
cohort,cohort,NOUN,명사,,a company of companions or supporters,,,"That is due to the structural advantage of what's described as the 
""echo boomer"" cohort remaining in their early 30s until then.",B2,5.6003,False,age bracket|age group
societal,societal,ADJ,형용사,,relating to human society and its members,,social institutions,The agency attributes the rise to changing demographics and shifting societal sentiments.,B2,5.4101,False,social
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"South Korea's stock market was also affected, with the benchmark KOSPI falling 2-point-73 percent to close below 5-thousand-800.",B2,5.4001,True,bench mark
depart,depart,VERB,동사,/dɪˈpɑːt/,move away from a place into another direction,,Go away before I start to cry,"On Thursday, the Foreign Ministry said it is earnestly urging Korean citizens to depart from the three high-risk Middle Eastern nations, 
as the security concerns are rising, especially with the deployment of Israeli troops to Lebanon, and the widening scope of air strikes and drone offensives.",B2,5.3298,False,deviate|diverge|go|go away|leave|part|pull up stakes|quit|set forth|set off|set out|start|start out|take leave|take off
investigative,investigative,ADJ,형용사,,designed to find information or ascertain facts,,a fact-finding committee,"The proposed agency would be created under the Interior Ministry, 
taking over investigations into major crimes such as fraud 
and capital market violations as well as crimes committed by officials across investigative and judicial bodies.",B2,5.3197,False,fact-finding|investigatory
pandemic,pandemic,ADJ,형용사,,an epidemic that is geographically widespread; occurring throughout a region or even throughout the world,,,"The National Data Agency released its 2025 Marriage and Divorce Statistics today, reaching pre-pandemic levels.",B2,5.3197,True,
aides,aide,NOUN,명사,/eɪd/,an officer who acts as military assistant to a more senior officer,,,"Speaking at a meeting with his aides on Thursday, Lee said the country 
needs to make desperate efforts to secure even ""a single drop"" of 
additional oil.",B2,5.3098,False,adjutant|aide-de-camp|auxiliary
troops,troop,NOUN,명사,/tɹuːp/,a group of soldiers,,,"On Thursday, the Foreign Ministry said it is earnestly urging Korean citizens to depart from the three high-risk Middle Eastern nations, 
as the security concerns are rising, especially with the deployment of Israeli troops to Lebanon, and the widening scope of air strikes and drone offensives.",B2,5.3098,False,flock|parade|promenade|scout group|scout troop
downward,downward,ADJ,형용사,,extending or moving from a higher to a lower place,,the down staircase,"This marks the second consecutive year of significant growth in marriages, effectively snapping an 11-year downward trend.",B2,5.2899,False,down|downwardly|downwards
confrontation,confrontation,NOUN,명사,/ˌkɒnfɹənˈteɪʃən/,a bold challenge,,,"4.
South Korea’s National Assembly has entered a new phase of confrontation, as a plenary session gets underway with a filibuster 
already in progress over a set of contentious prosecution reform bills.",B2,5.2798,False,encounter|face-off|opposition|showdown
evacuation,evacuation,NOUN,명사,,the act of removing the contents of something,,,"Most Koreans in Iraq are businesspeople employed by large 
construction firms, which are communicating with Seoul authorities 
on safety and evacuation procedures.",B2,5.2596,True,elimination|emptying|excreting|excretion|voidance|voiding
attributes,attribute,VERB,동사,,a construct whereby objects or individuals can be distinguished,,self-confidence is not an endearing property,The agency attributes the rise to changing demographics and shifting societal sentiments.,B2,5.2299,False,ascribe|assign|dimension|impute|property
underway,underway,ADJ,형용사,,currently in progress,,there is mischief afoot,"4.
South Korea’s National Assembly has entered a new phase of confrontation, as a plenary session gets underway with a filibuster 
already in progress over a set of contentious prosecution reform bills.",B2,5.1302,False,afoot
deployment,deployment,NOUN,명사,/dɪˈplɔɪmənt/,the distribution of forces in preparation for battle or work,,,"On Thursday, the Foreign Ministry said it is earnestly urging Korean citizens to depart from the three high-risk Middle Eastern nations, 
as the security concerns are rising, especially with the deployment of Israeli troops to Lebanon, and the widening scope of air strikes and drone offensives.",B2,5.0899,False,
demographics,demographic,NOUN,명사,,a statistic characterizing human populations (or segments of human populations broken down by age or sex or income etc.),,,The agency attributes the rise to changing demographics and shifting societal sentiments.,B2,5.0799,True,demographic
amid,amid,ADP,,/əˈmɪd/,In the middle of; in the center of; surrounded by.,,,"3.
South Korea is urging its citizens to quickly leave Iran, Iraq and Lebanon, amid the worsening situation in the Middle East.",B2,5.0501,False,
employed,employ,VERB,동사,/ɛmˈplɔɪ/,the state of being employed or having a job,,they are looking for employment,"Most Koreans in Iraq are businesspeople employed by large 
construction firms, which are communicating with Seoul authorities 
on safety and evacuation procedures.",B2,5.04,False,apply|employment|engage|hire|use|utilise|utilize
interference,interference,NOUN,명사,,a policy of intervening in the affairs of other countries,,,"But the opposition strongly disagrees, arguing that placing the new agency under the Interior Ministry risks political interference, particularly through personnel control, warning it could turn state investigative power into a tool of the administration.",B2,5.0101,False,disturbance|encumbrance|hinderance|hindrance|hitch|incumbrance|intervention|noise|preventative|preventive
