word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
refinery,refinery,NOUN,명사,,an industrial plant for purifying a crude substance,,,"The government introduced a price cap system on refinery supply prices starting March 13, with plans to adjust the ceiling every two weeks.",B2,5.51,False,
unrealistic,unrealistic,ADJ,형용사,,not realistic,,unrealistic expectations,"Iran has dismissed a 15-point U.S. proposal aimed at halting the ongoing conflict, calling the demands ""excessive, unrealistic, and unreasonable.""",B2,5.4597,False,
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"The benchmark KOSPI ended the session at 5,277.30, dropping nearly 3 percent from the previous trading day.",B2,5.4001,True,bench mark
blossoms,blossom,NOUN,명사,,reproductive organ of angiosperm plants especially one having showy or colorful parts,,,"Moving to weather forecast,
Mild weather has been continuing nationwide, bringing spring blossoms into full bloom.",B2,5.3799,False,bloom|blossom forth|blossom out|efflorescence|flower|flush|heyday|peak|prime|unfold
spokesperson,spokesperson,NOUN,명사,,an advocate who represents someone else's policy or purpose,,the meeting was attended by spokespersons for all the major organs of government,"Iran's Foreign Ministry spokesperson Esmaeil Baghaei confirmed Monday that there had been no direct negotiations with the U.S., adding that all communications were limited to intermediaries.",B2,5.3595,False,interpreter|representative|voice
reeling,reel,VERB,동사,/ɹiːl/,a roll of photographic film holding a series of frames to be projected by a movie projector,,,"In the meantime,
South Korea's financial markets closed lower Monday, reeling one month into ""Operation Epic Fury"" in the Middle East.",B2,5.3197,False,Scottish reel|bobbin|spool
downward,downward,ADJ,형용사,/ˈdaʊnwəd/,extending or moving from a higher to a lower place,,the down staircase,"Foreign investors have been the primary drivers of this downward trend, dumping domestic shares amid a rapid flight from risk assets.",B2,5.2899,False,down|downwardly|downwards
limitations,limitation,NOUN,명사,,a principle that limits the extent of something,,I am willing to accept certain restrictions on my movements,he said the government will abolish the statute of limitations for criminal and civil cases related to state violence including the April 3rd Massacre to hold those responsible to account.,B2,5.2899,False,limit|restriction
upward,upward,ADJ,형용사,/ˈʌpwəd/,directed up,,the cards were face upward,"2.
Seoul's gasoline prices have resumed their upward trend, hitting their highest level since mid-month.",B2,5.2899,False,up|upwardly|upwards
onset,onset,NOUN,명사,/ˈɒnˌsɛt/,the beginning or early stages,,the onset of pneumonia,"However, the onset of the conflict acted as a major catalyst, rapidly pushing the rate past the psychological defense line of 1,500 won.",B2,5.2798,False,attack|oncoming|onrush|onslaught
unreasonable,unreasonable,ADJ,형용사,/ʌnˈɹiːz(ə)nəbl̩/,not reasonable; not showing good judgment,,,"Iran has dismissed a 15-point U.S. proposal aimed at halting the ongoing conflict, calling the demands ""excessive, unrealistic, and unreasonable.""",B2,5.2503,False,excessive|inordinate|undue
catalyst,catalyst,NOUN,명사,,(chemistry) a substance that initiates or accelerates a chemical reaction without itself being affected,,,"However, the onset of the conflict acted as a major catalyst, rapidly pushing the rate past the psychological defense line of 1,500 won.",B2,5.2403,False,accelerator
negotiations,negotiation,NOUN,명사,/nɪˌɡəʊʃiˈeɪʃən/,a discussion intended to produce an agreement,,the buyout negotiation lasted several days,"Iran's Foreign Ministry spokesperson Esmaeil Baghaei confirmed Monday that there had been no direct negotiations with the U.S., adding that all communications were limited to intermediaries.",B2,5.2197,True,dialogue|talks
statute,statute,NOUN,명사,,an act passed by a legislative body,,,he said the government will abolish the statute of limitations for criminal and civil cases related to state violence including the April 3rd Massacre to hold those responsible to account.,B2,5.1701,False,codified|legislative act
dismissed,dismiss,VERB,동사,/dɪsˈmɪs/,bar from attention or consideration,,She dismissed his advances,"Iran has dismissed a 15-point U.S. proposal aimed at halting the ongoing conflict, calling the demands ""excessive, unrealistic, and unreasonable.""",B2,5.15,False,brush aside|brush off|can|discount|displace|disregard|drop|fire|force out|give notice|give the axe|give the sack|ignore|push aside|sack
gasoline,gasoline,NOUN,명사,/ˈɡæs.ə.lin/,a volatile flammable mixture of hydrocarbons (hexane and heptane and octane etc.) derived from petroleum; used mainly as a fuel in internal-combustion engines,,,"2.
Seoul's gasoline prices have resumed their upward trend, hitting their highest level since mid-month.",B2,5.15,False,gas|gasolene|petrol
prestigious,prestigious,ADJ,형용사,,having an illustrious reputation; respected,,our esteemed leader,"The critic added that the latest album features several tracks that could earn recognition from prestigious awards such as the Grammys, noting that a win is possible if the songs remain on the charts through autumn.",B2,5.1403,False,esteemed|honored
adjustment,adjustment,NOUN,명사,/əˈdʒʌst.mənt/,making or becoming suitable; adjusting to circumstances,,,"In line with this, the Ministry of Trade, Industry and Resources announced the first adjustment of price caps on Friday.",B2,5.1198,False,accommodation|adaptation|adaption|allowance|alteration|fitting|modification|readjustment|registration
petroleum,petroleum,NOUN,명사,/pəˈtɹoʊliəm/,a dark oil consisting mainly of hydrocarbons,,,This upward trend appears to reflect the government's move to raise the price caps on petroleum products.,B2,5.1002,False,crude|crude oil|fossil oil|oil|rock oil
bloom,bloom,NOUN,명사,,the organic process of bearing flowers,,you will stop all bloom if you let the flowers go to seed,"Moving to weather forecast,
Mild weather has been continuing nationwide, bringing spring blossoms into full bloom.",B2,5.0701,False,bloom of youth|blooming|blossom|blush|efflorescence|flower|flush|heyday|peak|prime|rosiness|salad days
