word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
overtaken,overtake,VERB,동사,/ˈəʊvə(ɹ).teɪk/,catch up with and possibly overtake,,The Rolls Royce caught us near the exit ramp,"Korea has overtaken the UK to rank as the world's eighth-largest stock market, driven by a strong rally in AI-related tech heavyweights.",B2,5.699,False,catch|catch up with|overcome|overhaul|overpower|overwhelm|pass|sweep over|whelm
ceasefire,ceasefire,NOUN,명사,,"In warfare, an agreed end to hostilities for a specific purpose. (Typically only temporary).",,The rebels agreed to a ceasefire while the peace talks were underway.,"Meanwhile, 
After a second round of ceasefire talks with the United States fell through, Iran's Foreign Minister Abbas Araghchi headed to Russia.",B2,5.6799,True,
reopen,reopen,VERB,동사,,open again or anew,,They reopened the theater,"5.
U.S. President Donald Trump may be weighing a new Iranian proposal to reopen the Strait of Hormuz,... a move that could ease global energy tensions.",B2,5.58,False,
cumulative,cumulative,ADJ,형용사,/ˈkjuːmjʊlətɪv/,increasing by successive addition,,the benefits are cumulative,"The cumulative net profit stood over 4-point-2 trillion won... or some 2-point-9 billion U.S. dollars, up three times the amount from the first quarter of last year.",B2,5.4498,False,accumulative
garnered,garner,VERB,동사,,a storehouse for threshed grain or animal feed,,,The gains were garnered... amid a persistently high exchange rate... that averaged over 1-thousand-4-hundred 60 won... to the dollar... throughout the quarter... boosting returns... on the bank's foreign currency securities... and overseas asset management.,B2,5.4498,False,collect|earn|gather|granary|pull together
ministerial,ministerial,ADJ,형용사,/ˌmɪn.əˈstiɹ.i.əl/,of or relating to a minister of religion or the minister's office,,ministerial duties,"Lee's summit with Indian Prime Minister Narendra Modi resulted in an agreement to establish a ministerial-level Korea-India Industrial Cooperation Committee, along with an MOU to support cooperation between the two countries' small and medium-sized enterprises.",B2,5.4498,False,
blockade,blockade,NOUN,명사,/blɒˈkeɪd/,a war measure that isolates some area of importance to the enemy,,,"This comes after Iran reportedly shared a two-stage peace plan with Washington through Pakistan,... offering to reopen the vital shipping route,... if Washington lifts its naval blockade and the war comes to an end.",B2,5.4295,False,bar|barricade|block|block off|block up|embarrass|encirclement|hinder|obstruct|stop|stymie|stymy
heavyweights,heavyweight,NOUN,명사,,an amateur boxer who weighs no more than 201 pounds,,an intellectual heavyweight,"Korea has overtaken the UK to rank as the world's eighth-largest stock market, driven by a strong rally in AI-related tech heavyweights.",B2,5.3799,False,behemoth|colossus|giant|hulk|titan|whale
criticized,criticize,VERB,동사,,find fault with; express criticism of; point out real or perceived flaws,,The paper criticized the new movie,"Speaking shortly after his arrival, Araghchi sharply criticized Washington, saying its approach had derailed negotiations.",B2,5.3696,False,criticise|knock|pick apart
daytime,daytime,ADJ,형용사,,the time after sunrise and before sunset while it is light outside,,the dawn turned night into day,"Moving to weather forecast,
Skies will clear up again from tomorrow, with daytime highs hovering around 20 degrees.",B2,5.3401,False,day|daylight
outreach,outreach,NOUN,명사,,the act of reaching out,,the outreach toward truth of the human spirit,"President Lee Jae Myung has stressed the need to broaden South Korea's diplomatic outreach to the Global South, following his recent trip to India and Vietnam.",B2,5.3197,False,
restart,restart,VERB,동사,,"start an engine again, for example",,,"Araghchi argued that the reason President Trump had proposed the talks was because the U.S. had failed to achieve any of its war objectives against Iran, and said Tehran is still reviewing whether to restart the talks.",B2,5.3197,False,re-start|resume
upward,upward,ADJ,형용사,/ˈʌpwəd/,directed up,,the cards were face upward,"Meanwhile, the KOSPI continued its upward rally Tuesday,... finishing at 6,641.02, up 0.39 percent from the previous close.",B2,5.2899,False,up|upwardly|upwards
attributed,attribute,VERB,동사,,a construct whereby objects or individuals can be distinguished,,self-confidence is not an endearing property,Bloomberg attributed the surge to strong gains in AI-driven chip stocks.,B2,5.2299,False,ascribe|assign|dimension|impute|property
negotiations,negotiation,NOUN,명사,/nɪˌɡəʊʃiˈeɪʃən/,a discussion intended to produce an agreement,,the buyout negotiation lasted several days,Iran also proposed delaying negotiations over its nuclear program to a later stage.,B2,5.2197,True,dialogue|talks
trillion,trillion,NUM,,/ˈtɹɪljən/,a very large indefinite number (usually hyperbole),,there were millions of flies,Bloomberg reported Tuesday that the total market capitalization of Korean-listed firms has jumped more than 45 percent this year to around 4-point-04 trillion U.S. dollars.,B2,5.2097,False,1000000000000|billion|gazillion|jillion|million|one million million|one million million million|zillion
surge,surge,NOUN,명사,/sɜːdʒ/,a sudden forceful flow,,He felt a surge of excitement.,Bloomberg attributed the surge to strong gains in AI-driven chip stocks.,B2,5.1798,False,billow|heave|rush|soar|soar up|soar upwards|spate|upsurge|zoom
inland,inland,ADJ,형용사,,situated away from an area's coast or border,,,"But inland areas will see a big day-to-night temperature swing of around 15 degrees, so make sure to dress accordingly.",B2,5.1701,False,
sharply,sharply,ADV,부사,/ʃɑːpli/,in an aggressive manner,,she was being sharply questioned,"Speaking shortly after his arrival, Araghchi sharply criticized Washington, saying its approach had derailed negotiations.",B2,5.1101,False,acutely|aggressively|crisply|precipitously|sharp
prosperity,prosperity,NOUN,명사,/pɹɒˈspɛɹ.ɪ.ti/,an economic state of growth with rising profits and full employment,,,"The president promised to achieve co-prosperity and a fair society, and vowed to make the country one of the global leaders in AI.",B2,5.0899,False,successfulness
