word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
disruptions,disruption,NOUN,명사,/dɪsˈɹʌpʃən/,an act of delaying or interrupting the continuity,,it was presented without commercial breaks,"#3
The South Korean government has raised its oil security alert to the second-highest level, citing growing concerns over supply disruptions.",B2,5.2899,False,break|commotion|dislocation|disturbance|flutter|gap|hoo-ha|hoo-hah|hurly burly|interruption|kerfuffle|perturbation|to-do
upward,upward,ADJ,형용사,/ˈʌpwəd/,directed up,,the cards were face upward,"The upward trend has continued into this year as the museum welcomed more than 2 million visitors, up 44.8 percent from the same period last year in the first quarter alone.",B2,5.2899,False,up|upwardly|upwards
bilateral,bilateral,ADJ,형용사,/baɪˈlætəɹəl/,having identical parts on each side of an axis,,,"The talks yielded key deliverables on trade, defense industry, AI, shipbuilding and nuclear energy, with the bilateral cooperation highlighted amid the a global energy crisis due to the conflict in the Middle East.",B2,5.2798,True,bilaterally symmetric|bilaterally symmetrical|isobilateral|two-sided
activated,activate,VERB,동사,/ˈæktɪˌveɪt/,put in motion or move to act,,trigger a reaction,"The KOSDAQ also saw a sharp rise, with a buy-side sidecar activated in the afternoon session, before it ended 6 percent higher.",B2,5.2403,False,actuate|aerate|set off|spark|spark off|touch off|trigger|trigger off|trip
forge,forge,VERB,동사,/fɔːd͡ʒ/,furnace consisting of a special hearth where metal is heated before shaping,,,"And We start with the top headlines at this hour
#1
President Lee Jae Myung hosted his Indonesian counterpart Prabowo Subianto on Wednesday at the Blue House, where they agreed to forge a ""special comprehensive strategic partnership.""",B2,5.2197,False,contrive|counterfeit|devise|excogitate|fake|formulate|hammer|invent|smithy
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to The Art Newspaper on Wednesday, the museum recorded 6.5 million visitors in 2025, outplacing the British Museum and the Metropolitan Museum of Art.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
globally,globally,ADV,부사,/ˈɡləʊbəli/,throughout the world,,this is globally significant,"The Art Newspaper noted that visitor numbers at the National Museum of Korea surged by more than 70 percent compared to the previous year, marking one of the largest absolute increases observed globally.",B2,5.1798,False,
surged,surge,VERB,동사,/sɜːdʒ/,a sudden forceful flow,,He felt a surge of excitement.,"The Art Newspaper noted that visitor numbers at the National Museum of Korea surged by more than 70 percent compared to the previous year, marking one of the largest absolute increases observed globally.",B2,5.1798,False,billow|heave|rush|soar|soar up|soar upwards|spate|upsurge|zoom
dominated,dominate,VERB,동사,/ˈdɒməˌneɪt/,"be larger in number, quantity, power, status or importance",,Money reigns supreme here,March was dominated by volatility on Korean stock markets amid the Middle East conflict.,B2,5.1302,False,command|eclipse|master|overlook|overshadow|overtop|predominate|prevail|reign|rule
Indonesian,indonesian,ADJ,형용사,,a native or inhabitant of Indonesia,,,"And We start with the top headlines at this hour
#1
President Lee Jae Myung hosted his Indonesian counterpart Prabowo Subianto on Wednesday at the Blue House, where they agreed to forge a ""special comprehensive strategic partnership.""",B2,5.1101,False,Bahasa|Bahasa Indonesia|Indonesian
sharply,sharply,ADV,부사,/ʃɑːpli/,in an aggressive manner,,she was being sharply questioned,"After approaching the 6,300 level before the outbreak, the KOSPI swung sharply and at one point on Tuesday, dropped nearly 20 percent from its peak

#5
The National Museum of Korea ranked third in global museum attendance last year, placing it behind only the Louvre and the Vatican museums.",B2,5.1101,False,acutely|aggressively|crisply|precipitously|sharp
shortages,shortage,NOUN,명사,,the property of being an amount by which something is less than expected or required,,new blood vessels bud out from the already dilated vascular bed to make up the nutritional deficit,"At an emergency economic meeting on Wednesday, he urged them to thoroughly check and monitor the supply of those items on a daily basis, as well as their prices and any signs of shortages.",B2,5.0899,False,dearth|deficit|famine|shortfall
halting,halt,VERB,동사,/hɔːlt/,the state of inactivity following an interruption,,the negotiations were in arrest,"A buy-side sidecar was triggered shortly after the opening, as the KOSPI 200 futures index jumped more than five percent, halting program buying for five minutes.",B2,5.0701,False,arrest|check|freeze|hitch|hold|stay|stop|stoppage
