word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
rebound,rebound,NOUN,명사,/ɹiˈbaʊnd/,a movement back from an impact,,,Korean stock markets extended their strong rebound on Thursday.,B2,5.4698,False,backlash|bounce|bound|rally|recoil|repercussion|resile|reverberate|ricochet|spring|take a hop
travelers,traveler,NOUN,명사,/ˈtɹæv.l̩.ɚ/,a person who changes location,,,The number of foreign travelers to South Korea... during the first four months of this year... hit... an all time high... of over 6-point-7 million.,B2,5.4295,False,traveller
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"On Thursday, the benchmark KOSPI opened at 7-thousand-4-hundred-86-point-37, up 2-hundred-77-point-42 points, or 3-point-85 percent.",B2,5.4001,True,bench mark
daytime,daytime,NOUN,명사,,the time after sunrise and before sunset while it is light outside,,the dawn turned night into day,"UV levels will be ""very high"" in most parts of the country, so please wear sunscreen and try to avoid outdoor activities during the daytime.",B2,5.3401,False,day|daylight
tangible,tangible,ADJ,형용사,/ˈtæn(d)ʒɪb(ə)l/,perceptible by the senses especially the sense of touch,,skin with a tangible roughness,President Lee Jae Myung has called for tangible outcomes... ahead of the first anniversary of his administration in office.,B2,5.3401,False,palpable|real|touchable
abnormal,abnormal,ADJ,형용사,/əbˈnɔɹ.ml̩/,not normal; not typical or usual or regular or conforming to a norm,,abnormal powers of concentration,"The president added that the past year had been dedicated to fixing an ""abnormal"" system and that now... the focus should be on policies that tangibly help improve people's livelihoods.",B2,5.2899,False,unnatural
upward,upward,ADJ,형용사,/ˈʌpwəd/,directed up,,the cards were face upward,"Additionally, an overnight tech-led rally on Wall Street, along with a stabilization in U.S. Treasury yields and international oil prices, also fueled the market's upward momentum.",B2,5.2899,False,up|upwardly|upwards
unchanged,unchanged,ADJ,형용사,,not made or become different,,the causes that produced them have remained unchanged,the current reduction rates will remain unchanged... until the end of July at 15 percent for gasoline and 25 percent... for diesel.,B2,5.2596,False,unaltered
bound,bind,VERB,동사,/baɪnd/,something that hinders as if with bonds,,,The activists had been aboard a humanitarian aid flotilla... bound for Gaza... when they were arrested... by Israel.,B2,5.2503,False,adhere|attach|bandage|bond|hold fast|stick|stick to|tie
activated,activate,VERB,동사,/ˈæktɪˌveɪt/,put in motion or move to act,,trigger a reaction,"Meanwhile, the Korea Exchange activated a trading halt for five minutes after the KOSPI 200 futures jumped more than five percent from the previous close,... at around 9:24 a.m. after the opening bell.",B2,5.2403,False,actuate|aerate|set off|spark|spark off|touch off|trigger|trigger off|trip
negotiations,negotiation,NOUN,명사,/nɪˌɡəʊʃiˈeɪʃən/,a discussion intended to produce an agreement,,the buyout negotiation lasted several days,Investor sentiment appears to have improved as Samsung Electronics management and its union reached a dramatic agreement on wage negotiations.,B2,5.2197,True,dialogue|talks
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,According to the Finance and Economy Ministry... on this Thursday...,B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
gasoline,gasoline,NOUN,명사,/ˈɡæs.ə.lin/,a volatile flammable mixture of hydrocarbons (hexane and heptane and octane etc.) derived from petroleum; used mainly as a fuel in internal-combustion engines,,,the current reduction rates will remain unchanged... until the end of July at 15 percent for gasoline and 25 percent... for diesel.,B2,5.15,False,gas|gasolene|petrol
humanitarian,humanitarian,ADJ,형용사,/hjʊˌmæ.nɪˈtɛː.ɹɪ.ən/,someone devoted to the promotion of human welfare and to social reforms,,,The activists had been aboard a humanitarian aid flotilla... bound for Gaza... when they were arrested... by Israel.,B2,5.0899,True,do-gooder|human-centered|human-centred|humanist|humanistic|improver
halt,halt,NOUN,명사,/hɔːlt/,the state of inactivity following an interruption,,the negotiations were in arrest,"Meanwhile, the Korea Exchange activated a trading halt for five minutes after the KOSPI 200 futures jumped more than five percent from the previous close,... at around 9:24 a.m. after the opening bell.",B2,5.0701,False,arrest|check|freeze|hitch|hold|stay|stop|stoppage
