word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
breaker,breaker,NOUN,명사,/ˈbɹeɪkə/,a quarry worker who splits off blocks of stone,,,"The KOSPI opened 3-point-4 percent lower and extended losses through the morning, eventually triggering a circuit breaker after the index stayed down more than 8 percent for over a minute, halting trading for 20 minutes.",B2,5.4001,False,breakers|circuit breaker|ledgeman|surf
remarks,remark,NOUN,명사,/ɹɪˈmɑːk/,a statement that expresses a personal opinion or belief or adds information,,from time to time she contributed a personal comment on his account,"In his congratulatory remarks, Lee highlighted the strong potential for the two countries to join hands in manufacturing by leveraging their respective strengths.",B2,5.3401,False,comment|input|mention|note|notice|observe|point out
citing,cite,VERB,동사,/saɪt/,a short note recognizing a source of information or of a quoted passage,,the student's essay failed to list several important citations,"#5
South Korea’s rival parties have agreed to fast-track a special bill aimed at facilitating large-scale investment in the United States, citing concerns that further delays could invite trade retaliation.",B2,5.3298,False,acknowledgment|advert|bring up|citation|credit|mention|name|quotation|quote|refer|reference
milestone,milestone,NOUN,명사,,stone post at side of a road to show distances,,,"Tomorrow marks Gyeongchip, a seasonal milestone signaling the awakening of insects, and it will turn even warmer during the day before a brief cold snap returns this weekend.",B2,5.2899,False,milepost
awakening,awakening,NOUN,명사,,the act of waking,,it was an early awakening,"Tomorrow marks Gyeongchip, a seasonal milestone signaling the awakening of insects, and it will turn even warmer during the day before a brief cold snap returns this weekend.",B2,5.2798,False,arouse|awake|awaken|come alive|rouse|wake|wake up|waken|wakening|waking up
bilateral,bilateral,ADJ,형용사,/baɪˈlætəɹəl/,having identical parts on each side of an axis,,,"And We start with the top headlines at this hour
#1
President Lee Jae Myung attended the Korea-Philippines Business Forum in Manila today, where he called for deeper bilateral cooperation in manufacturing, energy, and infrastructure.",B2,5.2798,True,bilaterally symmetric|bilaterally symmetrical|isobilateral|two-sided
briefings,briefing,NOUN,명사,/ˈbɹiːfɪŋ/,"detailed instructions, as for a military operation",,The U.S. president was briefed on the military coup and its implications on African stability.,"According to the Blue House, the President will receive briefings from the finance and foreign affairs ministries and discuss the potential impact on South Korea, as well as possible response measures.",B2,5.2596,False,brief
insects,insect,NOUN,명사,,small air-breathing arthropod,,,"Tomorrow marks Gyeongchip, a seasonal milestone signaling the awakening of insects, and it will turn even warmer during the day before a brief cold snap returns this weekend.",B2,5.2403,False,dirt ball|louse|worm
Philippine,philippine,ADJ,형용사,,official language of the Philippines; based on Tagalog; draws its lexicon from other Philippine languages,,,"President Lee also thanked the Philippine government and President Ferdinand Marcos Jr. for creating a ""Korean Help Desk"" at local police offices for the safety of Koreans.",B2,5.2403,False,Filipino|Philippine
digit,digit,NOUN,명사,/ˈdɪdʒɪt/,one of the elements that collectively form a system of numeration,,0 and 1 are digits,"#4
War fears in Iran sent shockwaves through South Korea’s stock market, leaving the country’s benchmark indexes with double-digit losses.",B2,5.2299,False,dactyl|figure|finger|finger's breadth|fingerbreadth
negotiations,negotiation,NOUN,명사,/nɪˌɡəʊʃiˈeɪʃən/,a discussion intended to produce an agreement,,the buyout negotiation lasted several days,"On Wednesday, the National Assembly special committee handling said legislation began formal negotiations on nine related bills, with both sides aiming to end the review process by March 9th.",B2,5.2197,True,dialogue|talks
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to the Blue House, the President will receive briefings from the finance and foreign affairs ministries and discuss the potential impact on South Korea, as well as possible response measures.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
