word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
cloudy,cloudy,ADJ,형용사,,lacking definite form or limits; - H.T.Moore,,gropes among cloudy issues toward a feeble conclusion,"Moving to weather forecast,
Tuesday will be mostly cloudy nationwide, but skies will gradually clear from the evening in the Seoul metropolitan area, the Chungcheong-do, Jeolla-do, and Gyeongsang-do Provinces.",B2,5.4498,False,mirky|muddy|murky|nebulose|nebulous|turbid
ministerial,ministerial,ADJ,형용사,/ˌmɪn.əˈstiɹ.i.əl/,of or relating to a minister of religion or the minister's office,,ministerial duties,"The ministerial post has been vacant since President Lee withdrew his earlier nominee, Lee Hye-hoon, following allegations related to real estate fraud and workplace bullying.",B2,5.4498,False,
nominated,nominate,VERB,동사,/ˈnɒm.ə.neɪt/,propose as a candidate for some honor,,,"Moving on,
President Lee Jae Myung has nominated ruling Democratic Party lawmaker Park Hong-keun to head the Ministry of Planning and Budget.",B2,5.4295,False,appoint|constitute|make|name|propose|put forward|put up
disrupt,disrupt,VERB,동사,,make a break in,,We interrupt the program for the following messages,"This,... as confrontation could disrupt supplies,... especially from traffic through the Strait of Hormuz, that accounts for around 20-percent of world’s oil shipments.",B2,5.4101,False,break up|cut off|interrupt
benchmark,benchmark,NOUN,명사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"Brent crude briefly was traded above 80 U.S. dollars a barrel,... in the first minutes of open trading,... while the US benchmark West Texas Intermediate climbed over 70 U.S. dollars.",B2,5.4001,True,bench mark
focal,focal,ADJ,형용사,/ˈfəʊ.kl̩/,having or localized centrally at a focus,,focal point,"Bolstering the bilateral strategic partnership was a focal point of Monday's summit with Prime Minister Lawrence Wong, the Singaporean head of government.",B2,5.3298,False,
Brent,brent,NOUN,명사,,small dark geese that breed in the north and migrate southward,,,"Brent crude briefly was traded above 80 U.S. dollars a barrel,... in the first minutes of open trading,... while the US benchmark West Texas Intermediate climbed over 70 U.S. dollars.",B2,5.3098,False,brant|brant goose|brent goose
flocking,flock,VERB,동사,,a church congregation guided by a pastor,,Tourists flocked to the shrine where the statue was said to have shed tears,"Investors,... in contrast are flocking to safe-have assets,... making gold and silver futures rally and the U.S. dollar strengthen.",B2,5.3098,False,batch|deal|fold|good deal|great deal|hatful|heap|lot|mass|mess|mickle|mint|mountain|muckle|passel
Lastly,lastly,ADV,부사,,the item at the end,,"last, I'll discuss family values","Lastly,

With U.S. military strikes on Iran showing no signs of lessening,... 
oil prices have surged,... while U.S. shares have dropped.",B2,5.3098,False,finally|in conclusion|last
bilateral,bilateral,ADJ,형용사,/baɪˈlætəɹəl/,having identical parts on each side of an axis,,,"Bolstering the bilateral strategic partnership was a focal point of Monday's summit with Prime Minister Lawrence Wong, the Singaporean head of government.",B2,5.2798,True,bilaterally symmetric|bilaterally symmetrical|isobilateral|two-sided
confrontation,confrontation,NOUN,명사,,a bold challenge,,,"This,... as confrontation could disrupt supplies,... especially from traffic through the Strait of Hormuz, that accounts for around 20-percent of world’s oil shipments.",B2,5.2798,False,encounter|face-off|opposition|showdown
shipments,shipment,NOUN,명사,,goods carried by a large vehicle,,,"This,... as confrontation could disrupt supplies,... especially from traffic through the Strait of Hormuz, that accounts for around 20-percent of world’s oil shipments.",B2,5.2403,False,cargo|consignment|despatch|dispatch|freight|lading|load|loading|payload
vacant,vacant,ADJ,형용사,/ˈveɪkənt/,void of thought or knowledge,,a vacant mind,"The ministerial post has been vacant since President Lee withdrew his earlier nominee, Lee Hye-hoon, following allegations related to real estate fraud and workplace bullying.",B2,5.2,False,
