word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
dissatisfaction,dissatisfaction,NOUN,명사,,the feeling of being displeased and discontent,,he was never slow to express his dissatisfaction with the service he received,"#5
Trump dropped his push for allies to join in protecting the Strait of Hormuz, while expressing his anger and dissatisfaction against not just European countries but also South Korea.",B2,5.6799,False,
shaming,shaming,NOUN,명사,/ˈʃeɪm.ɪŋ/,bring shame or dishonor upon,,he dishonored his family by committing a serious crime,The financial authorities plan to introduce the naming and shaming of undervalued stocks and reorganize the KOSDAQ market by separating more mature firms from less mature ones.,B2,5.6308,False,assume|attaint|disgrace|dishonor|dishonour|feign|sham|shame|simulate
volatility,volatility,NOUN,명사,,the property of changing readily from a solid or liquid to a vapor,,,"Global oil prices have surged around 40 percent since the outbreak of the conflict, increasing volatility and raising concerns over potential disruptions to Korea’s crude imports.",B2,5.51,False,excitability|excitableness|unpredictability
evacuating,evacuate,VERB,동사,/ɪˈvæk.ju.eɪt/,move out of an unsafe location into safety,,"After the earthquake, residents were evacuated","#2
President Lee Jae Myung has sent letters of appreciation to foreign leaders for their help in evacuating Koreans from the Middle East.",B2,5.4698,False,empty|void
cloudy,cloudy,ADJ,형용사,,lacking definite form or limits; - H.T.Moore,,gropes among cloudy issues toward a feeble conclusion,"Tomorrow, we’ll see mostly cloudy skies across the country.",B2,5.4498,False,mirky|muddy|murky|nebulose|nebulous|turbid
outraged,outraged,ADJ,형용사,,strike with disgust or revulsion,,The scandalous behavior of this married woman shocked her friends,"Trump was really outraged, according to Republican Senator Lindsey Graham
who posted on the social media X on Tuesday, where he said he has never seen Trump get that angry in his life.",B2,5.4295,False,appal|appall|assault|desecrate|dishonor|dishonour|incensed|indignant|offend|outrage|profane|rape|ravish|scandalise|scandalize
disrupt,disrupt,VERB,동사,/dɪsˈɹʌpt/,make a break in,,We interrupt the program for the following messages,"#4
South Korea raised its oil supply crisis alert to the third-highest level in its four-tier system on Wednesday as the Middle East conflict begins to disrupt global energy markets.",B2,5.4101,False,break up|cut off|interrupt
strait,strait,ADJ,형용사,,a narrow channel of the sea joining two larger bodies of water,,,"He and Trump discussed the passive attitude of European allies toward military support to maintain passage through the Strait of Hormuz, where he said he sympathized with Trump as the passage through the strait benefits Europe more than the U.S.
He further warned that if European allies do not support controlling the Strait of Hormuz, it will lead to extensive and severe repercussions for both Europe and the U.S.

Moving to the weather forecast,
With moisture lingering from today’s rain and temperatures set to drop tomorrow, some areas may see fog developing.",B2,5.4001,False,pass|sound|straits
focal,focal,ADJ,형용사,/ˈfəʊ.kl̩/,having or localized centrally at a focus,,focal point,Curbing double listings was also a focal point.,B2,5.3298,False,
disruptions,disruption,NOUN,명사,/dɪsˈɹʌpʃən/,an act of delaying or interrupting the continuity,,it was presented without commercial breaks,"Global oil prices have surged around 40 percent since the outbreak of the conflict, increasing volatility and raising concerns over potential disruptions to Korea’s crude imports.",B2,5.2899,False,break|commotion|dislocation|disturbance|flutter|gap|hoo-ha|hoo-hah|hurly burly|interruption|kerfuffle|perturbation|to-do
instability,instability,NOUN,명사,,an unstable order,,,"The industry ministry said the move reflects growing instability, including damage to production and transport facilities in major Middle Eastern oil producers, as well as the closure of the Strait of Hormuz.",B2,5.2899,False,imbalance|unbalance|unstableness
briefing,briefing,NOUN,명사,/ˈbɹiːfɪŋ/,"detailed instructions, as for a military operation",,The U.S. president was briefed on the military coup and its implications on African stability.,Presidential chief of staff Kang Hoon-sik made the announcement on Wednesday during a press briefing upon returning from his trip to the UAE.,B2,5.2596,False,brief
valuation,valuation,NOUN,명사,/ˌvæ.ljuːˈeɪ.ʃən/,an appraisal of the value of something,,he set a high valuation on friendship,"Noting the so-called ""Korea discount,"" President Lee Jae Myung once again promised to close the valuation gap between local equities and global peers by addressing corporate governance issues.",B2,5.2503,False,evaluation|rating
Curbing,curb,VERB,동사,/kɜːb/,an edge between a sidewalk and a roadway consisting of a line of curbstones (usually forming part of a gutter),,,Curbing double listings was also a focal point.,B2,5.2097,False,AMEX|American Stock Exchange|Curb|bridle|check|contain|control|curb bit|curbing|hold|hold in|kerb|moderate
according,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"Trump was really outraged, according to Republican Senator Lindsey Graham
who posted on the social media X on Tuesday, where he said he has never seen Trump get that angry in his life.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
surged,surge,VERB,동사,/sɜːdʒ/,a sudden forceful flow,,He felt a surge of excitement.,"Global oil prices have surged around 40 percent since the outbreak of the conflict, increasing volatility and raising concerns over potential disruptions to Korea’s crude imports.",B2,5.1798,False,billow|heave|rush|soar|soar up|soar upwards|spate|upsurge|zoom
inland,inland,ADJ,형용사,,situated away from an area's coast or border,,,"Starting tomorrow, morning temperatures will drop below freezing in inland areas, with Seoul seeing a day-to-night temperature difference of around 10 degrees Celsius.",B2,5.1701,False,
manipulation,manipulation,NOUN,명사,/məˌnɪp.juˈleɪ.ʃən/,exerting shrewd or devious influence especially for one's own advantage,,his manipulation of his friends was scandalous,"President Lee focused not only on cracking down on stock manipulation and enhancing the predictability of economic policies, but also on geopolitical risks.",B2,5.15,False,handling|use
naming,naming,NOUN,명사,/ˈneɪmɪŋ/,the verbal act of naming,,the part he failed was the naming of state capitals,The financial authorities plan to introduce the naming and shaming of undervalued stocks and reorganize the KOSDAQ market by separating more mature firms from less mature ones.,B2,5.1198,False,appointment|assignment|call|designation|identify|make|name|nominate
coordination,coordination,NOUN,명사,,the skillful and effective interaction of movements,,,"In response, the government plans to release strategic reserves in coordination with the International Energy Agency while strengthening energy-saving measures to manage demand.",B2,5.1002,False,
