word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
reopens,reopen,VERB,동사,,open again or anew,,They reopened the theater,"Trump warned that unless Iran reopens the Strait of Hormuz and agrees to a deal acceptable to Washington, the U.S. will carry out large-scale strikes on key infrastructure.",B2,5.58,False,
sanctions,sanction,NOUN,명사,/ˈsæŋkʃən/,formal and explicit approval,,a Democrat usually gets the union's endorsement,"According to Iranian state media, Tehran submitted a 10-point response via Pakistan, demanding safe passage through the Strait of Hormuz, post-war reconstruction, and the lifting of international sanctions.",B2,5.5702,True,O.K.|approve|authorisation|authority|authorization|countenance|endorsement|imprimatur|indorsement|okay|warrant
liter,liter,NOUN,명사,,"a metric unit of capacity, formerly defined as the volume of one kilogram of pure water under standard conditions; now equal to 1,000 cubic centimeters (or approximately 1.75 pints)",,,"The average price of gasoline in Seoul has surpassed two-thousand won, or one dollar 32 cents, per liter due to the effects of the ongoing war in the Middle East.",B2,5.5406,False,cubic decimeter|cubic decimetre|l|litre
envoy,envoy,NOUN,명사,/ˈɛn.vɔɪ/,a diplomat having less authority than an ambassador,,,"3.
Presidential Chief of Staff Kang Hoon-sik has begun his trip to three major energy producers as President Lee Jae Myung's special envoy for strategic economic cooperation.",B2,5.52,False,emissary|envoi|envoy extraordinary|minister plenipotentiary
chilly,chilly,ADJ,형용사,,very hot and finely tapering pepper of special pungency,,,And it’ll stay chilly in the mornings through tomorrow and on Wednesday.,B2,5.5003,False,chile|chili|chili pepper|chilli|parky
abruptly,abruptly,ADV,부사,/ə.ˈbɹʌpt.li/,quickly and without warning,,he stopped suddenly,"The three-way meeting was the first of its kind in about seven months, as a scheduled lunch meeting in February was abruptly cancelled as the PPP leader protested the DP-led judicial reform laws.",B2,5.4401,False,dead|short|suddenly
subsidies,subsidy,NOUN,명사,/ˈsʌbsɨdi/,a grant paid by a government to an enterprise that benefits the public,,a subsidy for research in artificial intelligence,"He added that the government's supplementary budget bill, currently under review at the National Assembly, includes subsidies for crude oil and naphtha suppliers to prevent even higher costs being passed on to consumers.",B2,5.4401,True,
imminent,imminent,ADJ,형용사,/ˈɪmɪnənt/,close in time; about to occur,,retribution is at hand,"He says the risk of disruption is not imminent, as South Korea has already secured crude oil volumes equivalent to 59 percent of last April's imports and 69 percent of May's.",B2,5.3298,False,at hand|close at hand|impendent|impending
navigates,navigate,VERB,동사,/ˈnæv.ɪ.ɡeɪt/,travel on water propelled by wind or by other means,,The QE2 will sail to Southampton tomorrow,Higher living costs topped Tuesday's meeting as the country navigates the fallout from the war in the Middle East.,B2,5.3197,False,pilot|sail|voyage
fallout,fallout,NOUN,명사,/ˈfɔːlaʊt/,the radioactive particles that settle to the ground after a nuclear explosion,,,Higher living costs topped Tuesday's meeting as the country navigates the fallout from the war in the Middle East.,B2,5.3098,False,radioactive dust|side effect
disruption,disruption,NOUN,명사,/dɪsˈɹʌpʃən/,an act of delaying or interrupting the continuity,,it was presented without commercial breaks,"He says the risk of disruption is not imminent, as South Korea has already secured crude oil volumes equivalent to 59 percent of last April's imports and 69 percent of May's.",B2,5.2899,False,break|commotion|dislocation|disturbance|flutter|gap|hoo-ha|hoo-hah|hurly burly|interruption|kerfuffle|perturbation|to-do
instability,instability,NOUN,명사,,an unstable order,,,"Speaking to reporters ahead of his departure on Tuesday, Kang said the mission is to prepare for what the Blue House now sees as a longer period of energy instability.",B2,5.2899,False,imbalance|unbalance|unstableness
aisle,aisle,NOUN,명사,/aɪ̯l/,a long narrow passage (as in a cave or woods),,,"President Lee Jae Myung, wearing a tie representing unity, called for across-the-aisle cooperation as he hosted the leaders of the nation's two main political parties over lunch, stressing the importance of communication.",B2,5.2798,False,gangway
integrated,integrate,VERB,동사,,make into a whole or make part of a whole,,She incorporated his suggestions into her proposal,"Samsung's mobile and smartphone divisions also contributed to the bottom line, bolstered by the recent launch of Samsung's flagship AI-integrated handset series earlier this year.",B2,5.2798,False,desegregate|incorporate|mix
flagship,flagship,NOUN,명사,,the chief one of a related group,,it is their flagship newspaper,"Samsung's mobile and smartphone divisions also contributed to the bottom line, bolstered by the recent launch of Samsung's flagship AI-integrated handset series earlier this year.",B2,5.2503,False,
shipments,shipment,NOUN,명사,/ˈʃɪpmənt/,goods carried by a large vehicle,,,But the problem is that South Korea remains heavily dependent on shipments that pass through the now-virtually closed Strait of Hormuz.,B2,5.2403,False,cargo|consignment|despatch|dispatch|freight|lading|load|loading|payload
digit,digit,NOUN,명사,,one of the elements that collectively form a system of numeration,,0 and 1 are digits,"Entry is restricted on one day of the week based on the last digit of a car's license plate number, but it does not apply on weekends and public holidays.",B2,5.2299,False,dactyl|figure|finger|finger's breadth|fingerbreadth
trillion,trillion,NUM,,/ˈtɹɪljən/,a very large indefinite number (usually hyperbole),,there were millions of flies,"Lee said he expects dialogue and coordination across the aisle for the ""war-response"" supplementary budget,... worth 26-trillion won, or 17-billion U.S. dollars,... which includes cash assistance for the bottom 70-percent of the income bracket.",B2,5.2097,False,1000000000000|billion|gazillion|jillion|million|one million million|one million million million|zillion
restricted,restrict,VERB,동사,,place restrictions on,,curtail drinking in school,"Entry is restricted on one day of the week based on the last digit of a car's license plate number, but it does not apply on weekends and public holidays.",B2,5.2,False,bound|confine|curb|curtail|cut back|limit|qualify|restrain|throttle|trammel
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to Iranian state media, Tehran submitted a 10-point response via Pakistan, demanding safe passage through the Strait of Hormuz, post-war reconstruction, and the lifting of international sanctions.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
