word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
distributors,distributor,NOUN,명사,,someone who markets merchandise,,,"The system, sets upper limits on the wholesale supply prices that refineries can charge to gas stations and distributors.",B2,5.3401,False,allocator|distributer|electrical distributor
departing,depart,VERB,동사,,move away from a place into another direction,,Go away before I start to cry,The first train departing from Pyongyang arrived at Beijing Railway Station Friday morning… right on schedule.,B2,5.3298,False,deviate|diverge|go|go away|leave|part|pull up stakes|quit|set forth|set off|set out|start|start out|take leave|take off
suspended,suspend,VERB,동사,,hang freely,,The secret police suspended their victims from the ceiling and beat them,"The railway link was suspended in January 2020,... when North Korea sealed its borders to prevent the spread of COVID-19.",B2,5.3197,False,debar|freeze|set aside
briefing,briefing,NOUN,명사,/ˈbɹiːfɪŋ/,"detailed instructions, as for a military operation",,The U.S. president was briefed on the military coup and its implications on African stability.,"In a written briefing on Friday, Blue House spokesperson Kang Yu-jung said Lee will sit down with Indonesian President {프라보워 수비안토}Prabowo Subianto on April 1st for talks on advancing their Special Strategic Partnership.",B2,5.2596,False,brief
jointly,jointly,ADV,부사,,in collaboration or cooperation,,this paper was written jointly,"The route is jointly operated by Chinese and North Korean railways and runs through Tianjin, Shanhaiguan, Shenyang and the border city of Dandong before crossing into North Korea through Sinuiju.",B2,5.2197,False,collectively|conjointly|together with
inherent,inherent,ADJ,형용사,/ɪnˈhɛɹənt/,existing as an essential constituent or characteristic,,the Ptolemaic system with its built-in concept of periodicity,"In response, South Korea's Foreign Ministry said Dokdo is clearly South Korea’s inherent territory historically, geographically, and under international law.",B2,5.1701,False,built-in|constitutional|implicit in|inbuilt|integral|underlying
reset,reset,VERB,동사,/ɹiːˈsɛt/,device for resetting instruments or controls,,,The government will review and reset these maximum prices every two weeks.,B2,5.1701,False,readjust
gasoline,gasoline,NOUN,명사,/ˈɡæs.ə.lin/,a volatile flammable mixture of hydrocarbons (hexane and heptane and octane etc.) derived from petroleum; used mainly as a fuel in internal-combustion engines,,,"The national average gasoline price at gas stations as of Friday at 10 AM hit 1,883.79 Korean won, or roughly one U.S. dollar 26-cents.",B2,5.15,False,gas|gasolene|petrol
calculated,calculate,VERB,동사,/ˈkælkjəleɪt/,make a mathematical calculation or computation,,Calculate the square root of 3 to 10 decimal places.,"The maximum prices are calculated based on refiners' pre-Middle East conflict supply prices, adjusted by international oil price fluctuation rates and added taxes.",B2,5.1302,False,account|aim|cipher|compute|count on|cypher|direct|estimate|figure|forecast|reckon|work out
dominated,dominate,VERB,동사,,"be larger in number, quantity, power, status or importance",,Money reigns supreme here,"Its breakout track, ""Golden,"" also dominated the music world, reaching number one on the Billboard Hot 100.",B2,5.1302,False,command|eclipse|master|overlook|overshadow|overtop|predominate|prevail|reign|rule
Indonesian,indonesian,ADJ,형용사,,a native or inhabitant of Indonesia,,,"In a written briefing on Friday, Blue House spokesperson Kang Yu-jung said Lee will sit down with Indonesian President {프라보워 수비안토}Prabowo Subianto on April 1st for talks on advancing their Special Strategic Partnership.",B2,5.1101,False,Bahasa|Bahasa Indonesia|Indonesian
territorial,territorial,ADJ,형용사,/ˌtɛ.ɹɪˈtɔː.ɹi.əl/,nonprofessional soldier member of a territorial military unit,,,The Foreign Ministry says it will respond firmly to Japan’s latest territorial claim of the Korean islets of Dokdo.,B2,5.0899,False,territorial reserve
