word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
spokesperson,spokesperson,NOUN,명사,,an advocate who represents someone else's policy or purpose,,the meeting was attended by spokespersons for all the major organs of government,"Chinese Foreign Ministry spokesperson Mao Ning on Wednesday described their ties as ""traditionally friendly neighbors,"" with Wang's visit serving as an important step to promote the development of bilateral relations.",B2,5.3595,False,interpreter|representative|voice
diplomacy,diplomacy,NOUN,명사,,negotiation between nations,,National diplomacy typically deploys its dexterity to secure advantage for one's nation.,"The two last met in Busan in September last year, as part of the two countries' back-and-forth leader-level diplomacy.",B2,5.2899,False,delicacy|diplomatic negotiations|discreetness|finesse|statecraft|statesmanship
bilateral,bilateral,ADJ,형용사,,having identical parts on each side of an axis,,,"Chinese Foreign Ministry spokesperson Mao Ning on Wednesday described their ties as ""traditionally friendly neighbors,"" with Wang's visit serving as an important step to promote the development of bilateral relations.",B2,5.2798,True,bilaterally symmetric|bilaterally symmetrical|isobilateral|two-sided
exempt,exempt,VERB,동사,/ɛɡˈzɛm(p)t/,grant relief or an exemption from a rule or requirement to,,She exempted me from the exam,"Other than a fuel price cap, the authorities plan to exempt certain highway toll fees at night and temporarily allow certain truck drivers to delay their debt repayments.",B2,5.2197,False,excuse|free|let off|nontaxable|relieve
trillion,trillion,NUM,,/ˈtɹɪljən/,a very large indefinite number (usually hyperbole),,there were millions of flies,"According to data from the Bank of Korea released on Wednesday, the current account surplus totaled approximately 35 trillion won, or roughly 23-point-1-9 billion U.S. dollars.",B2,5.2097,False,1000000000000|billion|gazillion|jillion|million|one million million|one million million million|zillion
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to data from the Bank of Korea released on Wednesday, the current account surplus totaled approximately 35 trillion won, or roughly 23-point-1-9 billion U.S. dollars.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
Revisions,revision,NOUN,명사,/riˈvɪ.ʒ(ə)n/,the act of revising or altering (involving reconsideration and modification),,it would require a drastic revision of his opinion,"Revisions are in the works at the National Assembly to expand the scope of support, and Lee hopes for its swift approval.",B2,5.1798,False,alteration|rescript|revisal|revise|rewrite
surged,surge,VERB,동사,/sɜːdʒ/,a sudden forceful flow,,He felt a surge of excitement.,"This is 33.6 won lower than the day before after being mostly trapped above the critical 15-hundred threshold in recent weeks as Operation Epic Fury prolonged and investors turned to the safe-haven dollar, while global oil prices surged.",B2,5.1798,False,billow|heave|rush|soar|soar up|soar upwards|spate|upsurge|zoom
inland,inland,ADJ,형용사,,situated away from an area's coast or border,,,"Also, up to 100 millimeters is expected in inland southern regions, and around 50 millimeters in the Seoul metropolitan area.",B2,5.1701,False,
optimistic,optimistic,ADJ,형용사,/ˌɒptɪˈmɪstɪk/,expecting the best in this best of all possible worlds,,in an optimistic mood,"U.S. President Donald Trump shortly after expressed an optimistic tone on his Truth Social platform on Tuesday, calling the newly reached truce a ""big day for world peace"" and predicting a ""Golden Age of the Middle East.""",B2,5.1302,False,affirmative
