word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
digit,digit,NOUN,명사,/ˈdɪdʒɪt/,one of the elements that collectively form a system of numeration,,0 and 1 are digits,"#4
South Korea's demographic landscape saw a rare bright spot 
at the start of the year, with births and marriages 
both posting double-digit growth.",B2,5.2299,False,dactyl|figure|finger|finger's breadth|fingerbreadth
fertility,fertility,NOUN,명사,/fɚːˈtɪləti/,the ratio of live births in an area to the population of that area; expressed per 1000 population per year,,Muckspreading increases the fertility of the soil.,"The total fertility rate—
the average number of children a woman is expected to have—
neared the 1-point-zero mark, 
rising by zero-point-one-zero on-year to zero-point-nine-nine.",B2,5.2197,False,birth rate|birthrate|fecundity|fertility rate|natality|prolificacy|rankness|richness
negotiations,negotiation,NOUN,명사,/nɪˌɡəʊʃiˈeɪʃən/,a discussion intended to produce an agreement,,the buyout negotiation lasted several days,"However, Tehran has denied that any negotiations are underway, 
vowing to continue its fight.",B2,5.2197,True,dialogue|talks
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to the Ministry of Data and Statistics on Wednesday, 
26-thousand-9-hundred-16 babies were born in January 2026.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
submarine,submarine,NOUN,명사,/sʌb.məˈɹiːn/,a submersible warship usually armed with torpedoes,,,"#3
The South Korean Navy submarine Dosan Ahn Chang-ho left the Peninsula 
on Wednesday, to take part in a joint exercise with the Royal Canadian Navy, 
in the first trans-Pacific deployment for Korea's naval submarine.",B2,5.1898,False,Cuban sandwich|Italian sandwich|U-boat|bomber|grinder|hero|hero sandwich|hoagie|hoagy|pigboat|poor boy|sub|submarine sandwich|torpedo|wedge
underway,underway,ADJ,형용사,,currently in progress,,there is mischief afoot,"However, Tehran has denied that any negotiations are underway, 
vowing to continue its fight.",B2,5.1302,False,afoot
voyage,voyage,NOUN,명사,/ˈvɔɪ.ɪdʒ/,an act of traveling by water,,,"The mission will mark the first Pacific crossing by a South Korean Navy submarine, and its longest voyage on record.",B2,5.1101,False,navigate|ocean trip|sail
deployment,deployment,NOUN,명사,/dɪˈplɔɪmənt/,the distribution of forces in preparation for battle or work,,,"#3
The South Korean Navy submarine Dosan Ahn Chang-ho left the Peninsula 
on Wednesday, to take part in a joint exercise with the Royal Canadian Navy, 
in the first trans-Pacific deployment for Korea's naval submarine.",B2,5.0899,False,
demographic,demographic,ADJ,형용사,/dɛməˈɡɹæfɪk/,a statistic characterizing human populations (or segments of human populations broken down by age or sex or income etc.),,,"#4
South Korea's demographic landscape saw a rare bright spot 
at the start of the year, with births and marriages 
both posting double-digit growth.",B2,5.0799,True,
hailed,hail,VERB,동사,/heɪl/,precipitation of ice pellets when there are strong rising air currents,,,"It was a decade in the making, and President Lee Jae Myung 
hailed the first delivery of a KF-21 as a symbol of South Korea's 
""aspiration for self-reliant defense"" over more than half a century.",B2,5.0799,False,acclaim|come|herald
Drones,drone,NOUN,명사,/dɹəʊn/,stingless male bee in a colony of social bees (especially honeybees) whose sole function is to mate with the queen,,,"Drones hit a fuel tank at Kuwait International Airport, causing a fire, 
while an Iranian missile strike also wounded at least nine people in central Israel.",B2,5.0,False,bourdon|dawdler|drone pipe|droning|laggard|lagger|monotone|pilotless aircraft|poke|radio-controlled aircraft|trailer
