word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
formulate,formulate,VERB,동사,,"elaborate, as of theories and hypotheses",,Could you develop the ideas in your thesis,"#4
Industry Minister Kim Jung-kwan presided over an emergency government meeting on Friday to formulate plans to stabilize industrial supply chains and manage energy demands amid the prolonged Middle East crisis.",B2,5.7696,False,articulate|contrive|develop|devise|excogitate|explicate|forge|give voice|invent|phrase|word
stagnant,stagnant,ADJ,형용사,,not circulating or flowing,,dead air,"But with less rain this spring and stagnant air, fine dust is building up.",B2,5.6904,False,dead|moribund
escalation,escalation,NOUN,명사,,an increase to counteract a perceived discrepancy,,higher wages caused an escalation of prices,"He expressed concern over the situation in the Strait of Hormuz and stressed that de-escalation is urgently needed to guarantee safe navigation for all vessels, including Korean ships, and to stabilise global energy and logistics supply chains.",B2,5.6799,True,
elevated,elevate,VERB,동사,/ˈɛləveɪt/,give a promotion to or assign to a higher position,,John was kicked upstairs when a replacement was hired,"According to military sources on Friday, the USFK elevated the Conventional Nuclear Integration --- or CNI --- team, that had been under the J5 Strategic Planning and Policy Directorate, into an independent office called the J10 Strategic Integration Element, and has been operating it since June last year.",B2,5.6198,False,advance|bring up|get up|kick upstairs|lift|promote|raise|upgrade
prominently,prominently,ADV,부사,/ˈpɹɒmɪnəntli/,in a prominent way,,the new car was prominently displayed in the driveway,The announcement comes as Middle East tensions and energy risks are expected to feature prominently in discussions among advanced economies.,B2,5.5901,False,conspicuously
collusion,collusion,NOUN,명사,/kəˈluːʒən/,secret agreement,,,"Kim called for cooperation among senior officials from business associations, urging them to step up efforts to secure alternative supply sources, and especially to refrain from collusion and hoarding.",B2,5.5702,False,connivance
imbalances,imbalance,NOUN,명사,,a lack of balance or state of disequilibrium,,a hormonal imbalance,"The Elysee had extended the invitation on Thursday, with the intention of expanding support among key markets to address global economic imbalances.",B2,5.5406,False,asymmetry|dissymmetry|instability|unbalance
stabilize,stabilize,VERB,동사,,make stable and keep from fluctuating or put into an equilibrium,,The drug stabilized her blood pressure,"#4
Industry Minister Kim Jung-kwan presided over an emergency government meeting on Friday to formulate plans to stabilize industrial supply chains and manage energy demands amid the prolonged Middle East crisis.",B2,5.5406,False,brace|stabilise|steady
urgently,urgently,ADV,부사,,with great urgency,,health care reform is needed urgently,"He expressed concern over the situation in the Strait of Hormuz and stressed that de-escalation is urgently needed to guarantee safe navigation for all vessels, including Korean ships, and to stabilise global energy and logistics supply chains.",B2,5.52,False,desperately
dedicated,dedicate,VERB,동사,/ˈdɛdɪkeɪt/,"give entirely to a specific person, activity, or cause",,She committed herself to the work of God,"#3
The U.S. Forces Korea has reportedly formed a new unit dedicated to integrating U.S. nuclear forces, with South Korea's conventional capabilities.",B2,5.4895,False,commit|consecrate|devote|give
overseeing,oversee,VERB,동사,/əʊvə(ɹ)siː/,watch and direct,,Who is overseeing this project?,This key military figure was directly responsible for overseeing the ongoing blockade of the Strait of Hormuz.,B2,5.4895,False,manage|superintend|supervise
persists,persist,VERB,동사,/pəˈsɪst/,continue to exist,,These stories die hard,"It has already been four weeks since the war began, and as the conflict in the Middle East persists, its broader impact on the global economy and geopolitical risks may intensify.",B2,5.4698,False,die hard|endure|hang in|hang on|hold on|persevere|prevail|remain|run|stay
blockade,blockade,NOUN,명사,/blɒˈkeɪd/,a war measure that isolates some area of importance to the enemy,,,This key military figure was directly responsible for overseeing the ongoing blockade of the Strait of Hormuz.,B2,5.4295,False,bar|barricade|block|block off|block up|embarrass|encirclement|hinder|obstruct|stop|stymie|stymy
wartime,wartime,ADJ,형용사,,a period of time during which there is armed conflict,,,Netanyahu also claimed the killing was a coordinated strategic effort with the United States to achieve broader wartime objectives.,B2,5.4101,False,
blossoms,blossom,NOUN,명사,,reproductive organ of angiosperm plants especially one having showy or colorful parts,,,"#5
Spring has officially arrived, as streets lined with cherry blossoms welcome visitors to Jinhae-gu District in the southern coastal city of Changwon.",B2,5.3799,False,bloom|blossom forth|blossom out|efflorescence|flower|flush|heyday|peak|prime|unfold
refrain,refrain,VERB,동사,/ɹɪˈfɹeɪn/,the part of a song where a soloist is joined by a group of singers,,,"Kim called for cooperation among senior officials from business associations, urging them to step up efforts to secure alternative supply sources, and especially to refrain from collusion and hoarding.",B2,5.3696,False,abstain|chorus|desist|forbear
circumstances,circumstance,NOUN,명사,/-æns/,a condition that accompanies or influences some event or activity,,,"The Blue House said Friday that Seoul is currently considering whether to attend, taking into account diplomatic schedules as well as domestic and international circumstances.",B2,5.3401,False,condition|consideration|context|setting
counterparts,counterpart,NOUN,명사,/ˈkaʊntəˌpɑːt/,a person or thing having the same function or characteristics as another,,Those brass knobs and their hollow counterparts interlock perfectly,"Ahead of the leaders' summit, Minister Cho Hyun is attending the G7 foreign ministers' meeting in Paris, holding a series of bilateral talks with his counterparts.",B2,5.3002,False,opposite number|similitude|twin|vis-a-vis
diplomacy,diplomacy,NOUN,명사,,negotiation between nations,,National diplomacy typically deploys its dexterity to secure advantage for one's nation.,The U.S. decision to halt the strikes on the energy infrastructure was made to allow room for diplomacy.,B2,5.2899,False,delicacy|diplomatic negotiations|discreetness|finesse|statecraft|statesmanship
disruptions,disruption,NOUN,명사,/dɪsˈɹʌpʃən/,an act of delaying or interrupting the continuity,,it was presented without commercial breaks,"The minister also vowed to make efforts to prevent disruptions in production across major industries, including the medical and everyday goods sectors, due to potential shortages of industrial materials such as naphtha.",B2,5.2899,False,break|commotion|dislocation|disturbance|flutter|gap|hoo-ha|hoo-hah|hurly burly|interruption|kerfuffle|perturbation|to-do
