word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
bipartisan,bipartisan,ADJ,형용사,/ˈbaɪˌpɑː(ɹ)t.ɪ.zæn/,supported by both sides,,a two-way treaty,"On Thursday, he hosted a four-member bipartisan Senate delegation, 
led by Senator Jeanne Shaheen from New Hampshire.",B2,5.6308,False,bipartizan|two-party|two-way
proactive,proactive,ADJ,형용사,,descriptive of any event or stimulus or process that has an effect on events or stimuli or processes that occur subsequently,,proactive inhibition,"Kang also said that Seoul will take proactive steps to ensure the safety of Korean nationals in the region and cooperate with the international community to restore ""free maritime transport routes.""

4.",B2,5.5901,False,
tumbling,tumble,VERB,동사,,an acrobatic feat of rolling or turning end over end,,,"Dashed hopes for a swift end to the war after Trump's address 
sent South Korea's benchmark KOSPI tumbling more than 4 percent 
on Thursday, erasing over half of the previous day’s gains.",B2,5.5901,False,fall|spill|tip|topple
liter,liter,NOUN,명사,/ˈliː.tə/,"a metric unit of capacity, formerly defined as the volume of one kilogram of pure water under standard conditions; now equal to 1,000 cubic centimeters (or approximately 1.75 pints)",,You should be able to fill four cups with one litre of water.,"The nationwide average for gasoline on Thursday is 1,920 won per liter,
an increase of more than 5 percent compared to a week ago.",B2,5.5406,False,cubic decimeter|cubic decimetre|l|litre
Foreigners,foreigner,NOUN,명사,,a person who comes from a foreign country; someone who does not owe allegiance to your country,,,"Foreigners and institutions drove the decline, 
while retail investors bought into the dip.",B2,5.52,False,alien|noncitizen|outlander|outsider
weakened,weaken,VERB,동사,,lessen the strength of,,The fever weakened his body,"The Korean won weakened sharply, with the exchange rate for 
one U.S. dollar jumping over 18 won to close at 
1-thousand-5-hundred-19-point-7 won.",B2,5.51,False,break|counteract|countermine|damp|dampen|de-escalate|sabotage|soften|step down|subvert|undermine
swiftly,swiftly,ADV,부사,/ˈswɪftli/,in a swift manner,,she moved swiftly,"President Lee Jae Myung on Thursday asked the National Assembly to swiftly pass a supplementary budget to cope with the economic fallout from the war in the Middle East, stressing that extraordinary measures are needed to address the crisis.",B2,5.4597,False,fleetly
wartime,wartime,ADJ,형용사,,a period of time during which there is armed conflict,,,The South Korean president highlighted the country's increasing spending for its own defense and the need to take back wartime operational control from Washington to Seoul.,B2,5.4101,False,
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"Dashed hopes for a swift end to the war after Trump's address 
sent South Korea's benchmark KOSPI tumbling more than 4 percent 
on Thursday, erasing over half of the previous day’s gains.",B2,5.4001,True,bench mark
erasing,erase,VERB,동사,,remove from memory or existence,,The Turks erased the Armenians in 1915,"Dashed hopes for a swift end to the war after Trump's address 
sent South Korea's benchmark KOSPI tumbling more than 4 percent 
on Thursday, erasing over half of the previous day’s gains.",B2,5.3401,False,delete|efface|rub out|score out|wipe off|wipe out
fallout,fallout,NOUN,명사,/ˈfɔːlaʊt/,the radioactive particles that settle to the ground after a nuclear explosion,,,"President Lee Jae Myung on Thursday asked the National Assembly to swiftly pass a supplementary budget to cope with the economic fallout from the war in the Middle East, stressing that extraordinary measures are needed to address the crisis.",B2,5.3098,False,radioactive dust|side effect
severity,severity,NOUN,명사,/səˈvɛɹɨti/,used of the degree of something undesirable e.g. pain or weather,,,"The system has four levels based on the severity of the crisis 
and its impact on daily life and the economy.",B2,5.2899,False,asperity|austereness|badness|grimness|hardness|hardship|harshness|inclemency|rigor|rigorousness|rigour|rigourousness|severeness|stiffness
onset,onset,NOUN,명사,/ˈɒnˌsɛt/,the beginning or early stages,,the onset of pneumonia,"Since the onset of the Middle East conflict, the alert has been raised 
in stages, roughly every two weeks.",B2,5.2798,False,attack|oncoming|onrush|onslaught
briefing,briefing,NOUN,명사,/ˈbɹiːfɪŋ/,"detailed instructions, as for a military operation",,The U.S. president was briefed on the military coup and its implications on African stability.,"In a written briefing on Thursday, Senior Blue House Spokesperson 
Kang Yu-jung added that the government is closely 
monitoring developments involving countries related to the conflict.",B2,5.2596,False,brief
cooperate,cooperate,VERB,동사,/koʊˈɒpəɹeɪt/,work together on a common enterprise of project,,The soprano and the pianist did not get together very well,"Kang also said that Seoul will take proactive steps to ensure the safety of Korean nationals in the region and cooperate with the international community to restore ""free maritime transport routes.""

4.",B2,5.2097,False,collaborate|get together|join forces
trillion,trillion,NUM,,/ˈtɹɪljən/,a very large indefinite number (usually hyperbole),,there were millions of flies,"In a budget speech to the National Assembly, Lee outlined the 26.2 trillion-won, roughly 17 billion US dollars, extra budget, describing the situation as an ""unexpected, multifaceted"" crisis as the U.S. war on Iran enters its second month.",B2,5.2097,False,1000000000000|billion|gazillion|jillion|million|one million million|one million million million|zillion
surged,surge,VERB,동사,,a sudden forceful flow,,The army surged forward,"WTI crude oil surged more than 6 percent in one session, 
breaking above 106 dollars per barrel.",B2,5.1798,False,billow|heave|rush|soar|soar up|soar upwards|spate|upsurge|zoom
steadily,steadily,ADV,부사,/ˈstɛdɪli/,at a steady rate or pace,,his interest eroded steadily,"2.
Fuel prices in South Korea have been steadily rising over the past week.",B2,5.1599,False,steady
gasoline,gasoline,NOUN,명사,/ˈɡæs.ə.lin/,a volatile flammable mixture of hydrocarbons (hexane and heptane and octane etc.) derived from petroleum; used mainly as a fuel in internal-combustion engines,,,"The nationwide average for gasoline on Thursday is 1,920 won per liter,
an increase of more than 5 percent compared to a week ago.",B2,5.15,False,gas|gasolene|petrol
sharply,sharply,ADV,부사,,in an aggressive manner,,she was being sharply questioned,"The Korean won weakened sharply, with the exchange rate for 
one U.S. dollar jumping over 18 won to close at 
1-thousand-5-hundred-19-point-7 won.",B2,5.1101,False,acutely|aggressively|crisply|precipitously|sharp
