word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
lawmaker,lawmaker,NOUN,명사,,a maker of laws; someone who gives a code of laws,,,"On Tuesday, a lawmaker on the foreign affairs committee revealed that around 21,000 South Korean nationals are currently in 13 Middle Eastern countries.",B2,5.9318,False,lawgiver
deepening,deepen,VERB,동사,/ˈdiːpən/,"make more intense, stronger, or more marked; ,",,The efforts were intensified,"The Philippine president also noted deepening collaboration in maritime security and the defense industry based on ""mutual trust"" amid the changing international order, expressing hope to advance strategic cooperation.",B2,5.8097,False,change|compound|heighten|intensify
deepening,deepening,NOUN,명사,,a process of becoming deeper and more profound,,They deepened the well by 200 feet.,"Lee expressed hope to build on the momentum of closer bilateral ties to contribute to South Korea's deepening relations with the Association of Southeast Asian Nations, a major trading partner.",B2,5.8097,False,change|compound|deepen|heighten|intensify
widening,widen,VERB,동사,/ˈwaɪdən/,become broader or wider or more extensive,,The road widened,Lee underscored the importance of expanding bilateral ties beyond trade and investment into promising new sectors and stepping up cooperation amid a shifting international order during the talks held in Manila amid the widening conflict in the Middle East.,B2,5.7496,False,broaden|extend|let out
stabilization,stabilization,NOUN,명사,,the act of stabilizing something or making it more stable,,he worked for price stabilization for farm products,The Financial Services Commission has also pledged to proactively... deploy its existing 100 trillion won market stabilization fund... if necessary.,B2,5.699,False,stabilisation
instructing,instruct,VERB,동사,/ˌɪnˈstɹʌkt/,impart skills or knowledge to,,I taught them French,"Prime Minister Kim Min-seok led Tuesday's session,... instructing the Foreign and Defense Ministries to ensure the safety of Korean nationals and deployed troops, provide guidance to short-term visitors seeking to return home, and prepare transportation plans upon evacuating.",B2,5.6904,False,apprise|apprize|learn|teach
prioritizing,prioritize,VERB,동사,/pɹaɪˈɒɹətaɪz/,assign a priority to,,we have too many things to do and must prioritize,"2.
South Korea is prioritizing the safety of its nationals as Middle East tensions escalate,... with the government convening its third emergency inter-ministerial meeting in four days.",B2,5.6904,False,prioritise
escalate,escalate,VERB,동사,/ˈɛs.kə.leɪt/,increase in extent or intensity,,The Allies escalated the bombing,"2.
South Korea is prioritizing the safety of its nationals as Middle East tensions escalate,... with the government convening its third emergency inter-ministerial meeting in four days.",B2,5.6498,False,intensify|step up
contingency,contingency,NOUN,명사,/kənˈtɪndʒənsi/,a possible event or occurrence or result,,,"3.
Financial authorities here... including the Bank of Korea... are operating a 24-hour monitoring system in light of the volatile situation in the Middle East... and have shared related contingency plans.",B2,5.5607,True,contingence|eventuality
coincides,coincide,VERB,동사,/ˌkoʊɪnˈsaɪd/,"go with, fall together",,The two squares coincide nicely.,"For the first time in 36 years, a total lunar eclipse coincides with the holiday.",B2,5.51,False,co-occur|concur|cooccur
chilly,chilly,ADJ,형용사,,very hot and finely tapering pepper of special pungency,,,"Tomorrow we are waking up to another chilly morning, Seoul and Daegu at 1 degree, Gwangju at 2 degrees under sunnier skies.",B2,5.5003,False,chile|chili|chili pepper|chilli|parky
evacuating,evacuate,VERB,동사,/ɪˈvæk.ju.eɪt/,move out of an unsafe location into safety,,"After the earthquake, residents were evacuated","Prime Minister Kim Min-seok led Tuesday's session,... instructing the Foreign and Defense Ministries to ensure the safety of Korean nationals and deployed troops, provide guidance to short-term visitors seeking to return home, and prepare transportation plans upon evacuating.",B2,5.4698,False,empty|void
ministerial,ministerial,ADJ,형용사,/ˌmɪn.əˈstiɹ.i.əl/,of or relating to a minister of religion or the minister's office,,ministerial duties,"2.
South Korea is prioritizing the safety of its nationals as Middle East tensions escalate,... with the government convening its third emergency inter-ministerial meeting in four days.",B2,5.4498,False,
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"According to the Korea Exchange on Tuesday, the benchmark KOSPI ended at around 5-thousand-7-hundred-91, dropping over seven percent from the previous session, its biggest fall ever.",B2,5.4001,True,bench mark
residing,reside,VERB,동사,/ɹɪˈzaɪd/,make one's home in a particular place or community,,may parents reside in Florida,"The government is also reportedly prepared to provide evacuation support, if necessary, to South Korean nationals residing in Israel.",B2,5.3298,False,domicile|domiciliate|lodge in|occupy|repose|rest|shack
diplomats,diplomat,NOUN,명사,/ˈdɪ.plə.mæt/,an official engaged in international negotiations,,,The Prime Minister on Tuesday evening had a conference call with Korean diplomats in the region to discuss measures going forward.,B2,5.3098,False,diplomatist
troops,troop,NOUN,명사,/tɹuːp/,a group of soldiers,,,"Prime Minister Kim Min-seok led Tuesday's session,... instructing the Foreign and Defense Ministries to ensure the safety of Korean nationals and deployed troops, provide guidance to short-term visitors seeking to return home, and prepare transportation plans upon evacuating.",B2,5.3098,False,flock|parade|promenade|scout group|scout troop
counterpart,counterpart,NOUN,명사,/ˈkaʊntəˌpɑːt/,a person or thing having the same function or characteristics as another,,Those brass knobs and their hollow counterparts interlock perfectly,"Many people's eyes were on potential talks between the U.S. and North Korea,... with U.S. President Donald Trump slated to visit Beijing from March 31st to April 2nd,... to hold talks with his Chinese counterpart Xi Jinping.",B2,5.3002,False,opposite number|similitude|twin|vis-a-vis
deployed,deploy,VERB,동사,/dɪˈplɔɪ/,place troops or weapons in battle formation,,,"Prime Minister Kim Min-seok led Tuesday's session,... instructing the Foreign and Defense Ministries to ensure the safety of Korean nationals and deployed troops, provide guidance to short-term visitors seeking to return home, and prepare transportation plans upon evacuating.",B2,5.3002,False,
bilateral,bilateral,ADJ,형용사,/baɪˈlætəɹəl/,having identical parts on each side of an axis,,,Lee underscored the importance of expanding bilateral ties beyond trade and investment into promising new sectors and stepping up cooperation amid a shifting international order during the talks held in Manila amid the widening conflict in the Middle East.,B2,5.2798,True,bilaterally symmetric|bilaterally symmetrical|isobilateral|two-sided
