word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
prioritizes,prioritize,NOUN,명사,/pɹaɪˈɒɹətaɪz/,assign a priority to,,we have too many things to do and must prioritize,White House spokeswoman Karoline Leavitt said earlier in the day that the dates may be moved as Trump prioritizes overseeing the U.S. military operation against Iran.,B2,5.6904,False,prioritise
supervise,supervise,VERB,동사,,watch and direct,,Who is overseeing this project?,"He called on officials to supervise prices on-site to make sure the price cap is actually reflected at the gas pumps, and instructed them to swiftly organize an extra budget.",B2,5.6799,False,manage|monitor|oversee|superintend
criteria,criterion,NOUN,명사,/kɹaɪˈtɪəɹi.ən/,a basis for comparison; a reference point against which other things can be evaluated,,the schools comply with federal standards,"He said law enforcement should be exercised in an accurate, fair and transparent manner to ensure a just outcome, adding that action by each and every police officer sets criteria for enforcing the law.",B2,5.5406,False,measure|standard|touchstone
stabilize,stabilize,VERB,동사,,make stable and keep from fluctuating or put into an equilibrium,,The drug stabilized her blood pressure,"The Beijing trip had been scheduled for March 31st to April 2nd,… for talks with Chinese President Xi Jinping that had been expected to help stabilize the rocky relations between the world’s two largest economies.",B2,5.5406,False,brace|stabilise|steady
overseeing,oversee,VERB,동사,/əʊvə(ɹ)siː/,watch and direct,,Who is overseeing this project?,White House spokeswoman Karoline Leavitt said earlier in the day that the dates may be moved as Trump prioritizes overseeing the U.S. military operation against Iran.,B2,5.4895,False,manage|superintend|supervise
rebound,rebound,VERB,동사,,a movement back from an impact,,,"The KOSDAQ ended slightly lower, but saw an intraday rebound driven by net retail buying.",B2,5.4698,False,backlash|bounce|bound|rally|recoil|repercussion|resile|reverberate|ricochet|spring|take a hop
semiconductor,semiconductor,NOUN,명사,,a substance as germanium or silicon whose electrical conductivity is intermediate between that of a metal and an insulator; its conductivity increases with temperature and in the presence of impurities,,,"The KOSPI closed higher at 5640.48, led by strong gains in large-cap stocks, as buying in semiconductor and auto shares lifted the overall index.",B2,5.4698,False,semiconducting material|semiconductor device|semiconductor unit
swiftly,swiftly,ADV,부사,/ˈswɪftli/,in a swift manner,,she moved swiftly,"He called on officials to supervise prices on-site to make sure the price cap is actually reflected at the gas pumps, and instructed them to swiftly organize an extra budget.",B2,5.4597,False,fleetly
benchmark,benchmark,ADJ,형용사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"5.
South Korea’s financial markets showed signs of relief on Tuesday, with the benchmark index posting strong gains despite ongoing uncertainties in the Middle East.",B2,5.4001,True,bench mark
bloc,bloc,NOUN,명사,/blɒk/,a group of countries in special alliance,,,DP Chairman Jung Chung-rae announced at a press conference on Tuesday that the ruling bloc had reached a coordinated agreement on bills to establish a new major crime investigation office and a public prosecution office.,B2,5.4001,False,axis
remarks,remark,NOUN,명사,/ɹɪˈmɑːk/,a statement that expresses a personal opinion or belief or adds information,,from time to time she contributed a personal comment on his account,His remarks come amid a readjustment of power between the prosecution and police.,B2,5.3401,False,comment|input|mention|note|notice|observe|point out
prolonged,prolonged,ADJ,형용사,/pɹoʊˈlɑŋd/,lengthen in time; cause to be or last longer,,We prolonged our stay,President Lee Jae Myung has urged the government to prepare for the worst-case scenarios stemming from a possible prolonged conflict in the Middle East.,B2,5.1898,False,draw out|drawn-out|elongated|extend|extended|keep up|lengthened|lengthy|prolong|protract|protracted|sustain
coordinated,coordinate,VERB,동사,,a number that identifies a position relative to an axis,,Give me your coordinates and we'll come and rescue you.,DP Chairman Jung Chung-rae announced at a press conference on Tuesday that the ruling bloc had reached a coordinated agreement on bills to establish a new major crime investigation office and a public prosecution office.,B2,5.1798,False,align|co-ordinate|ordinate|organise|organize
rainfall,rainfall,NOUN,명사,,water falling in drops from vapor condensed in the atmosphere,,,"On Jeju, rainfall could exceed 70 millimeters through early Friday morning.",B2,5.1798,False,rain
fulfill,fulfill,VERB,동사,/fəˈfɪl/,put in effect,,carry out a task,"Meanwhile,
President Lee Jae Myung has called on the police to fulfill their duty of dedication to serving the people.",B2,5.1403,False,accomplish|action|carry out|carry through|execute|fill|fulfil|live up to|meet|satisfy
exceed,exceed,VERB,동사,,be greater in scope or size than some standard,,Their loyalty exceeds their national bonds,"On Jeju, rainfall could exceed 70 millimeters through early Friday morning.",B2,5.0799,False,go past|outdo|outgo|outmatch|outperform|outstrip|overstep|pass|surmount|surpass|top|transcend
amid,amid,ADP,,/əˈmɪd/,In the middle of; in the center of; surrounded by.,,,His remarks come amid a readjustment of power between the prosecution and police.,B2,5.0501,False,
dedication,dedication,NOUN,명사,/ˌdɛdɪˈkeɪʃən/,complete and wholehearted fidelity,,,"Meanwhile,
President Lee Jae Myung has called on the police to fulfill their duty of dedication to serving the people.",B2,5.04,False,allegiance|commitment|inscription|loyalty
enforcing,enforce,VERB,동사,/ɪnˈfɔːs/,ensure observance of laws and rules,,Apply the rules to everyone,"He said law enforcement should be exercised in an accurate, fair and transparent manner to ensure a just outcome, adding that action by each and every police officer sets criteria for enforcing the law.",B2,5.04,False,apply|implement|impose
