word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
retaliation,retaliation,NOUN,명사,/ɹɪˌtæliˈeɪʃən/,action taken in return for an injury or offense,,,The UAE condemned the attacks as terrorism and indicated potential retaliation.,B2,5.4498,False,revenge
intercepted,intercept,VERB,동사,,the point at which a line intersects a coordinate axis,,The fighter plane was ordered to intercept an aircraft that had entered the country's airspace,"Iran also fired sixteen missiles at the UAE, with fifteen intercepted.",B2,5.4295,False,bug|stop|tap|wiretap
benchmark,benchmark,NOUN,명사,,a standard by which something can be measured or judged,,his painting sets the benchmark of quality,"On Monday, the international benchmark Brent futures surged 5.8% to settle above 114 dollars and 44 cents per barrel, 

its highest level since May 2022, after an Iranian drone strike caused a fire in a key oil industrial zone in the UAE city of Fujairah.",B2,5.4001,True,bench mark
deploying,deploy,VERB,동사,/dɪˈplɔɪ/,place troops or weapons in battle formation,,,"The Korean government is urgently deploying maritime and forensic experts to the Middle East
which is to investigate an explosion aboard a Korean cargo ship in the Strait of Hormuz.",B2,5.3002,False,
accused,accuse,VERB,동사,/əˈkjuːz/,bring an accusation against; level a charge against,,The neighbors accused the man of spousal abuse,"3.
U.S. President Donald Trump accused Iran of firing on a South Korean cargo ship and other targets, and he suggested it may be time for Seoul to join efforts to reopen the Strait of Hormuz.",B2,5.2899,False,charge|criminate|impeach|incriminate
outdoors,outdoors,ADV,부사,,where the air is unconfined,,he wanted to get outdoors a little,"So, extra caution is needed if you plan to spend extended time outdoors.",B2,5.2899,False,alfresco|open|open air|out of doors|out-of-doors|outside
condemned,condemn,VERB,동사,/kənˈdɛm/,express strong disapproval of,,We condemn the racism in South Africa,The UAE condemned the attacks as terrorism and indicated potential retaliation.,B2,5.2798,False,decry|doom|excoriate|objurgate|reprobate|sentence
anticipates,anticipate,VERB,동사,/ænˈtɪs.ɪ.peɪt/,regard something as probable or likely,,The meteorologists are expecting rain for tomorrow,The government anticipates the investigation will take several days.,B2,5.27,False,call|counter|expect|forebode|foreknow|foresee|forestall|foretell|look for|look to|predict|previse|prognosticate|promise
forensic,forensic,ADJ,형용사,/fəˈɹɛn.sɪk/,"of, relating to, or used in public debate or argument",,,"The Korean government is urgently deploying maritime and forensic experts to the Middle East
which is to investigate an explosion aboard a Korean cargo ship in the Strait of Hormuz.",B2,5.2503,False,
bypass,bypass,VERB,동사,/ˈbaɪpɑːs/,a highway that encircles an urban area so that traffic does not have to pass through the center,,,The site is a key export hub used to bypass the Strait of Hormuz.,B2,5.2403,False,beltway|electrical shunt|get around|go around|ring road|ringway|short-circuit|shunt
dispatched,dispatch,VERB,동사,/dəˈspætʃ/,an official report (usually sent in haste),,,"To ensure an independent probe, investigators from the Korean Maritime Safety Tribunal and forensic experts from the National Fire Agency are also being dispatched.",B2,5.2403,False,communique|despatch|expedition|expeditiousness|send off|shipment
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to Senior Blue House Spokesperson Kang Yu-jung on Tuesday, response measures were finalized during an emergency meeting led by Presidential Chief of Staff 
Kang Hoon-sik.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
surged,surge,VERB,동사,,a sudden forceful flow,,The army surged forward,"On Monday, the international benchmark Brent futures surged 5.8% to settle above 114 dollars and 44 cents per barrel, 

its highest level since May 2022, after an Iranian drone strike caused a fire in a key oil industrial zone in the UAE city of Fujairah.",B2,5.1798,False,billow|heave|rush|soar|soar up|soar upwards|spate|upsurge|zoom
investigators,investigator,NOUN,명사,,a scientist who devotes himself to doing research,,,"To ensure an independent probe, investigators from the Korean Maritime Safety Tribunal and forensic experts from the National Fire Agency are also being dispatched.",B2,5.1701,False,detective|police detective|research worker|researcher|tec
ramped,ramp,VERB,동사,/ɹæmp/,an inclined surface connecting two levels,,,"Trump ramped up pressure on Seoul in a Truth Social post on Monday, as the U.S. launched ""Project Freedom"" to help guide commercial vessels through the Strait of Hormuz.",B2,5.1701,False,Allium tricoccum|incline|rage|storm|wild leek
sharply,sharply,ADV,부사,/ʃɑːpli/,in an aggressive manner,,she was being sharply questioned,"As military tensions reignited across the Middle East, global oil prices shot up sharply.",B2,5.1101,False,acutely|aggressively|crisply|precipitously|sharp
snacks,snack,NOUN,명사,/snæk/,a light informal meal,,,Lee's office says the first couple will also deliver low-carbohydrate snacks to children with glycogen storage disease through the Korea GSD Family Association.,B2,5.1002,False,bite|collation|nosh
