word,lemma,pos,pos_ko,phonetic,definition_en,translation_ko,example_en,context_sentence,cefr_level,frequency_score,is_b2_plus,derivatives
condemned,condemn,VERB,동사,/kənˈdɛm/,express strong disapproval of,,We condemn the racism in South Africa,"2.
Foreign Minister Cho Hyun has condemned attacks on civilian vessels including the South Korean-operated HMM Namu... asserting that such assaults cannot be justified nor tolerated.",B2,5.2798,False,decry|doom|excoriate|objurgate|reprobate|sentence
forensic,forensic,ADJ,형용사,/fəˈɹɛn.sɪk/,"of, relating to, or used in public debate or argument",,,"According to the Defense Ministry, the dispatched team includes... some ten officials from relevant government agencies with their focus on forensic examination including damage assessment of the hull.",B2,5.2503,False,
dispatched,dispatch,VERB,동사,/dəˈspætʃ/,an official report (usually sent in haste),,,"According to the Defense Ministry, the dispatched team includes... some ten officials from relevant government agencies with their focus on forensic examination including damage assessment of the hull.",B2,5.2403,False,communique|despatch|expedition|expeditiousness|send off|shipment
shipments,shipment,NOUN,명사,/ˈʃɪpmənt/,goods carried by a large vehicle,,,"According to the Ministry of Science and ICT on Thursday, outbound shipments of ICT products reached 42.71 billion U.S. dollars in April.",B2,5.2403,False,cargo|consignment|despatch|dispatch|freight|lading|load|loading|payload
unusually,unusually,ADV,부사,/ʌnˈjuːʒuəli/,to a remarkable degree or extent,,she was unusually tall,This unusually warm weather is expected to last into early next week.,B2,5.2403,False,outstandingly|remarkably|unco
attributed,attribute,VERB,동사,,a construct whereby objects or individuals can be distinguished,,self-confidence is not an endearing property,This growth is directly attributed to a continued shortage of memory chips and rising fixed prices stemming from expanded global investments in AI servers.,B2,5.2299,False,ascribe|assign|dimension|impute|property
trillion,trillion,NUM,,/ˈtɹɪljən/,a very large indefinite number (usually hyperbole),,there were millions of flies,the deficit stood at 39-point-6 trillion won as of March.,B2,5.2097,False,1000000000000|billion|gazillion|jillion|million|one million million|one million million million|zillion
accompanying,accompany,VERB,동사,/ə.ˈkʌm.pə.ni/,be present or associated with an event or entity,,French fries come with the hamburger,"The two sides held expanded talks with senior delegates from both countries,... while Xi also met with U.S. business leaders accompanying Trump's delegation.",B2,5.1898,False,attach to|come with|companion|company|follow|go with|keep company|play along
According,accord,VERB,동사,,harmony of people's opinions or actions or characters,,the two parties were in agreement,"According to the Defense Ministry, the dispatched team includes... some ten officials from relevant government agencies with their focus on forensic examination including damage assessment of the hull.",B2,5.1898,False,accordance|agree|agreement|concord|conformity|consort|fit in|harmonise|harmonize|pact|treaty
surge,surge,NOUN,명사,/sɜːdʒ/,a sudden forceful flow,,He felt a surge of excitement.,That is a 125.9 percent surge from the same month last year.,B2,5.1798,False,billow|heave|rush|soar|soar up|soar upwards|spate|upsurge|zoom
